date,vix,vix9d
2018-04-11,20.240000,20.370000
2018-04-12,18.490000,17.820000
2018-04-13,17.410000,16.360000
2018-04-16,16.560000,16.570000
2018-04-17,15.250000,15.350000
2018-04-18,15.600000,14.640000
2018-04-19,15.960000,15.500000
2018-04-20,16.880000,16.230000
2018-04-23,16.340000,16.440000
2018-04-24,18.020000,19.170000
2018-04-25,17.840000,18.710000
2018-04-26,16.240000,16.010000
2018-04-27,15.410000,14.440000
2018-04-30,15.930000,16.450000
2018-05-01,15.490000,15.700000
2018-05-02,15.970000,16.530000
2018-05-03,15.900000,15.750000
2018-05-04,14.770000,13.860000
2018-05-07,14.750000,14.220000
2018-05-08,14.710000,13.980000
2018-05-09,13.420000,12.130000
2018-05-10,13.230000,12.430000
2018-05-11,12.650000,11.240000
2018-05-14,12.930000,11.920000
2018-05-15,14.630000,14.290000
2018-05-16,13.420000,12.360000
2018-05-17,13.430000,12.020000
2018-05-18,13.420000,11.480000
2018-05-21,13.080000,11.370000
2018-05-22,13.220000,10.920000
2018-05-23,12.580000,10.060000
2018-05-24,12.530000,10.330000
2018-05-25,13.220000,11.460000
2018-05-29,17.020000,17.240000
2018-05-30,14.940000,13.260000
2018-05-31,15.430000,14.120000
2018-06-01,13.460000,11.440000
2018-06-04,12.740000,12.020000
2018-06-05,12.400000,11.680000
2018-06-06,11.640000,11.030000
2018-06-07,12.130000,11.900000
2018-06-08,12.180000,11.560000
2018-06-11,12.350000,12.530000
2018-06-12,12.340000,12.030000
2018-06-13,12.940000,12.660000
2018-06-14,12.120000,11.560000
2018-06-15,11.980000,10.840000
2018-06-18,12.310000,11.690000
2018-06-19,13.350000,12.970000
2018-06-20,12.790000,12.160000
2018-06-21,14.640000,14.560000
2018-06-22,13.770000,12.160000
2018-06-25,17.330000,17.680000
2018-06-26,15.920000,15.160000
2018-06-27,17.910000,17.910000
2018-06-28,16.850000,15.830000
2018-06-29,16.090000,14.930000
2018-07-02,15.600000,14.420000
2018-07-03,16.140000,15.170000
2018-07-05,14.970000,14.140000
2018-07-06,13.370000,11.490000
2018-07-09,12.690000,10.790000
2018-07-10,12.640000,10.660000
2018-07-11,13.630000,11.800000
2018-07-12,12.580000,10.600000
2018-07-13,12.180000,10.070000
2018-07-16,12.830000,11.500000
2018-07-17,12.060000,10.560000
2018-07-18,12.100000,10.030000
2018-07-19,12.870000,11.150000
2018-07-20,12.860000,11.010000
2018-07-23,12.620000,11.340000
2018-07-24,12.410000,11.150000
2018-07-25,12.290000,11.270000
2018-07-26,12.140000,11.070000
2018-07-27,13.030000,11.590000
2018-07-30,14.260000,13.570000
2018-07-31,12.830000,11.640000
2018-08-01,13.150000,12.290000
2018-08-02,12.190000,10.510000
2018-08-03,11.640000,9.580000
2018-08-06,11.270000,9.740000
2018-08-07,10.930000,9.130000
2018-08-08,10.850000,8.860000
2018-08-09,11.270000,9.460000
2018-08-10,13.160000,13.090000
2018-08-13,14.780000,15.340000
2018-08-14,13.310000,12.620000
2018-08-15,14.640000,15.010000
2018-08-16,13.450000,12.920000
2018-08-17,12.640000,11.570000
2018-08-20,12.490000,11.420000
2018-08-21,12.860000,11.550000
2018-08-22,12.250000,10.770000
2018-08-23,12.410000,10.800000
2018-08-24,11.990000,10.170000
2018-08-27,12.160000,10.230000
2018-08-28,12.500000,10.200000
2018-08-29,12.250000,9.770000
2018-08-30,13.530000,11.490000
2018-08-31,12.860000,11.010000
2018-09-04,13.160000,11.970000
2018-09-05,13.910000,12.650000
2018-09-06,14.650000,13.460000
2018-09-07,14.880000,13.490000
2018-09-10,14.160000,12.570000
2018-09-11,13.220000,11.000000
2018-09-12,13.140000,10.670000
2018-09-13,12.370000,10.030000
2018-09-14,12.070000,9.930000
2018-09-17,13.680000,13.500000
2018-09-18,12.790000,11.740000
2018-09-19,11.750000,11.450000
2018-09-20,11.800000,11.040000
2018-09-21,11.680000,10.630000
2018-09-24,12.200000,11.630000
2018-09-25,12.420000,11.760000
2018-09-26,12.890000,12.700000
2018-09-27,12.410000,12.090000
2018-09-28,12.120000,11.170000
2018-10-01,12.000000,11.190000
2018-10-02,12.050000,11.130000
2018-10-03,11.610000,10.810000
2018-10-04,14.220000,15.420000
2018-10-05,14.820000,14.860000
2018-10-08,15.690000,14.920000
2018-10-09,15.950000,14.400000
2018-10-10,22.960000,25.980000
2018-10-11,24.980000,29.580000
2018-10-12,21.310000,22.840000
2018-10-15,21.300000,23.910000
2018-10-16,17.620000,17.850000
2018-10-17,17.400000,17.750000
2018-10-18,20.060000,22.310000
2018-10-19,19.890000,21.130000
2018-10-22,19.640000,20.670000
2018-10-23,20.710000,23.430000
2018-10-24,25.230000,31.910000
2018-10-25,24.220000,29.620000
2018-10-26,24.160000,29.890000
2018-10-29,24.700000,31.030000
2018-10-30,23.350000,28.870000
2018-10-31,21.230000,25.160000
2018-11-01,19.340000,21.540000
2018-11-02,19.510000,21.170000
2018-11-05,19.960000,21.630000
2018-11-06,19.910000,21.620000
2018-11-07,16.360000,15.540000
2018-11-08,16.720000,15.560000
2018-11-09,17.360000,15.630000
2018-11-12,20.450000,20.690000
2018-11-13,20.020000,19.380000
2018-11-14,21.250000,21.390000
2018-11-15,19.980000,19.500000
2018-11-16,18.140000,16.350000
2018-11-19,20.100000,20.430000
2018-11-20,22.480000,23.630000
2018-11-21,20.800000,19.860000
2018-11-23,21.520000,21.420000
2018-11-26,18.900000,20.040000
2018-11-27,19.020000,21.080000
2018-11-28,18.490000,21.920000
2018-11-29,18.790000,22.380000
2018-11-30,18.070000,22.110000
2018-12-03,16.440000,17.210000
2018-12-04,20.740000,25.130000
2018-12-06,21.190000,25.060000
2018-12-07,23.230000,27.470000
2018-12-10,22.640000,25.240000
2018-12-11,21.760000,23.790000
2018-12-12,21.460000,22.640000
2018-12-13,20.650000,20.330000
2018-12-14,21.630000,22.080000
2018-12-17,24.520000,28.000000
2018-12-18,25.580000,28.510000
2018-12-19,25.580000,26.160000
2018-12-20,28.380000,31.190000
2018-12-21,30.110000,33.030000
2018-12-24,36.070000,42.400000
2018-12-26,30.410000,33.920000
2018-12-27,29.960000,34.380000
2018-12-28,28.340000,31.640000
2018-12-31,25.420000,28.570000
2019-01-02,23.220000,22.820000
2019-01-03,25.450000,26.590000
2019-01-04,21.380000,20.850000
2019-01-07,21.400000,21.470000
2019-01-08,20.470000,20.130000
2019-01-09,19.980000,18.880000
2019-01-10,19.500000,17.740000
2019-01-11,18.190000,15.960000
2019-01-14,19.070000,17.040000
2019-01-15,18.600000,16.500000
2019-01-16,19.040000,16.340000
2019-01-17,18.060000,15.670000
2019-01-18,17.800000,15.040000
2019-01-22,20.800000,21.240000
2019-01-23,19.520000,19.400000
2019-01-24,18.890000,17.640000
2019-01-25,17.420000,16.390000
2019-01-28,18.870000,19.490000
2019-01-29,19.130000,19.950000
2019-01-30,17.660000,17.370000
2019-01-31,16.570000,15.610000
2019-02-01,16.140000,14.090000
2019-02-04,15.730000,13.670000
2019-02-05,15.570000,13.460000
2019-02-06,15.380000,12.730000
2019-02-07,16.370000,14.890000
2019-02-08,15.720000,13.610000
2019-02-11,15.970000,14.670000
2019-02-12,15.430000,13.470000
2019-02-13,15.650000,13.490000
2019-02-14,16.220000,14.110000
2019-02-15,14.910000,12.180000
2019-02-19,14.880000,13.380000
2019-02-20,14.020000,12.600000
2019-02-21,14.460000,13.180000
2019-02-22,13.510000,11.490000
2019-02-25,14.850000,14.060000
2019-02-26,15.170000,14.200000
2019-02-27,14.700000,13.140000
2019-02-28,14.780000,13.180000
2019-03-01,13.570000,11.330000
2019-03-04,14.630000,13.400000
2019-03-05,14.740000,13.360000
2019-03-06,15.740000,14.990000
2019-03-07,16.590000,16.150000
2019-03-08,16.050000,14.630000
2019-03-11,14.330000,13.400000
2019-03-12,13.770000,12.730000
2019-03-13,13.410000,12.530000
2019-03-14,13.500000,12.520000
2019-03-15,12.880000,11.220000
2019-03-18,13.100000,12.530000
2019-03-19,13.560000,13.530000
2019-03-20,13.910000,13.490000
2019-03-21,13.630000,13.110000
2019-03-22,16.480000,16.850000
2019-03-25,16.330000,16.410000
2019-03-26,14.680000,13.950000
2019-03-27,15.150000,14.700000
2019-03-28,14.430000,13.700000
2019-03-29,13.710000,12.340000
2019-04-01,13.400000,12.110000
2019-04-02,13.360000,11.860000
2019-04-03,13.740000,12.290000
2019-04-04,13.580000,11.580000
2019-04-05,12.820000,10.120000
2019-04-08,13.180000,10.740000
2019-04-09,14.280000,11.780000
2019-04-10,13.300000,10.140000
2019-04-11,13.020000,10.520000
2019-04-12,12.010000,9.740000
2019-04-15,12.320000,10.610000
2019-04-16,12.180000,10.760000
2019-04-17,12.600000,11.000000
2019-04-18,12.090000,9.930000
2019-04-22,12.420000,11.630000
2019-04-23,12.280000,11.640000
2019-04-24,13.140000,12.540000
2019-04-25,13.250000,12.360000
2019-04-26,12.730000,11.810000
2019-04-29,13.110000,12.520000
2019-04-30,13.120000,12.440000
2019-05-01,14.800000,14.950000
2019-05-02,14.420000,13.920000
2019-05-03,12.870000,10.960000
2019-05-06,15.440000,15.450000
2019-05-07,19.320000,20.740000
2019-05-08,19.400000,21.330000
2019-05-09,19.100000,21.860000
2019-05-10,16.040000,16.570000
2019-05-13,20.550000,22.760000
2019-05-14,18.060000,18.760000
2019-05-15,16.440000,16.310000
2019-05-16,15.290000,15.060000
2019-05-17,15.960000,16.260000
2019-05-20,16.310000,16.820000
2019-05-21,14.950000,14.500000
2019-05-22,14.750000,13.920000
2019-05-23,16.920000,17.400000
2019-05-24,15.850000,15.360000
2019-05-28,17.500000,17.980000
2019-05-29,17.900000,18.340000
2019-05-30,17.300000,17.120000
2019-05-31,18.710000,19.000000
2019-06-03,18.860000,19.260000
2019-06-04,16.970000,16.650000
2019-06-05,16.090000,14.900000
2019-06-06,15.930000,14.880000
2019-06-07,16.300000,15.020000
2019-06-10,15.940000,15.250000
2019-06-11,15.990000,15.150000
2019-06-12,15.910000,14.660000
2019-06-13,15.820000,14.590000
2019-06-14,15.280000,13.560000
2019-06-17,15.350000,14.990000
2019-06-18,15.150000,15.290000
2019-06-19,14.330000,13.870000
2019-06-20,14.750000,14.770000
2019-06-21,15.400000,14.830000
2019-06-24,15.260000,15.800000
2019-06-25,16.280000,17.010000
2019-06-26,16.210000,16.800000
2019-06-27,15.820000,16.340000
2019-06-28,15.080000,15.670000
2019-07-01,14.060000,12.510000
2019-07-02,12.930000,10.420000
2019-07-03,12.570000,9.910000
2019-07-05,13.280000,10.570000
2019-07-08,13.960000,11.120000
2019-07-09,14.090000,11.080000
2019-07-10,13.030000,9.940000
2019-07-11,12.930000,10.080000
2019-07-12,12.390000,9.880000
2019-07-15,12.680000,11.010000
2019-07-16,12.860000,11.710000
2019-07-17,13.970000,13.420000
2019-07-18,13.530000,12.680000
2019-07-19,14.450000,13.560000
2019-07-22,13.530000,13.640000
2019-07-23,12.610000,12.820000
2019-07-24,12.070000,12.190000
2019-07-25,12.740000,12.530000
2019-07-26,12.160000,11.540000
2019-07-29,12.830000,12.670000
2019-07-30,13.940000,14.460000
2019-07-31,16.120000,18.410000
2019-08-01,17.870000,19.320000
2019-08-02,17.610000,17.690000
2019-08-05,24.590000,29.140000
2019-08-06,20.170000,21.840000
2019-08-07,19.490000,20.950000
2019-08-08,16.910000,16.770000
2019-08-09,17.970000,17.750000
2019-08-12,21.090000,22.450000
2019-08-13,17.520000,17.490000
2019-08-14,22.100000,24.420000
2019-08-15,21.180000,22.450000
2019-08-16,18.470000,18.360000
2019-08-19,16.880000,17.200000
2019-08-20,17.500000,18.430000
2019-08-21,15.800000,16.090000
2019-08-22,16.680000,16.710000
2019-08-23,19.870000,21.550000
2019-08-26,19.320000,19.820000
2019-08-27,20.310000,20.810000
2019-08-28,19.350000,19.160000
2019-08-29,17.880000,16.850000
2019-08-30,18.980000,18.600000
2019-09-03,19.660000,19.070000
2019-09-04,17.330000,15.600000
2019-09-05,16.270000,14.590000
2019-09-06,15.000000,12.390000
2019-09-09,15.270000,13.660000
2019-09-10,15.200000,13.760000
2019-09-11,14.610000,13.130000
2019-09-12,14.220000,13.100000
2019-09-13,13.740000,12.620000
2019-09-16,14.670000,14.600000
2019-09-17,14.440000,14.540000
2019-09-18,13.950000,14.130000
2019-09-19,14.050000,13.180000
2019-09-20,15.320000,14.680000
2019-09-23,14.910000,9.830000
2019-09-24,17.050000,17.730000
2019-09-25,15.960000,15.300000
2019-09-26,16.070000,15.200000
2019-09-27,17.220000,16.770000
2019-09-30,16.240000,15.280000
2019-10-01,18.560000,18.940000
2019-10-02,20.560000,21.710000
2019-10-03,19.120000,19.480000
2019-10-04,17.040000,16.270000
2019-10-07,17.860000,17.700000
2019-10-08,20.280000,20.290000
2019-10-09,18.640000,18.260000
2019-10-10,17.570000,17.780000
2019-10-11,15.580000,15.280000
2019-10-14,14.570000,14.010000
2019-10-15,13.540000,12.300000
2019-10-16,13.680000,11.920000
2019-10-17,13.790000,11.900000
2019-10-18,14.250000,12.350000
2019-10-21,14.000000,12.610000
2019-10-22,14.460000,13.300000
2019-10-23,14.010000,12.270000
2019-10-24,13.710000,11.890000
2019-10-25,12.650000,10.330000
2019-10-28,13.110000,11.700000
2019-10-29,13.200000,11.750000
2019-10-30,12.330000,10.670000
2019-10-31,13.220000,11.580000
2019-11-01,12.300000,9.840000
2019-11-04,12.830000,11.080000
2019-11-05,13.100000,10.990000
2019-11-06,12.620000,9.470000
2019-11-07,12.730000,10.160000
2019-11-08,12.070000,9.320000
2019-11-11,12.690000,10.690000
2019-11-12,12.680000,10.800000
2019-11-13,13.000000,10.970000
2019-11-14,13.050000,11.230000
2019-11-15,12.050000,9.670000
2019-11-18,12.460000,10.180000
2019-11-19,12.860000,10.250000
2019-11-20,12.780000,10.200000
2019-11-21,13.130000,10.560000
2019-11-22,12.340000,9.220000
2019-11-25,11.870000,9.760000
2019-11-26,11.540000,9.500000
2019-11-27,11.750000,9.900000
2019-11-29,12.620000,11.360000
2019-12-02,14.910000,15.300000
2019-12-03,15.960000,16.860000
2019-12-04,14.800000,14.920000
2019-12-05,14.520000,13.940000
2019-12-06,13.620000,12.810000
2019-12-09,15.860000,17.060000
2019-12-10,15.680000,16.240000
2019-12-11,14.990000,15.270000
2019-12-12,13.940000,14.670000
2019-12-13,12.630000,12.410000
2019-12-16,12.140000,11.630000
2019-12-17,12.290000,11.160000
2019-12-18,12.580000,10.300000
2019-12-19,12.500000,9.390000
2019-12-20,12.510000,9.270000
2019-12-23,12.610000,9.830000
2019-12-24,12.670000,9.560000
2019-12-26,12.650000,9.940000
2019-12-27,13.430000,11.000000
2019-12-30,14.820000,13.770000
2019-12-31,13.780000,13.260000
2020-01-02,12.470000,10.600000
2020-01-03,14.020000,12.780000
2020-01-06,13.850000,12.420000
2020-01-07,13.790000,12.340000
2020-01-08,13.450000,12.220000
2020-01-09,12.540000,10.860000
2020-01-10,12.560000,10.570000
2020-01-13,12.320000,10.050000
2020-01-14,12.390000,10.180000
2020-01-15,12.420000,9.690000
2020-01-16,12.320000,9.710000
2020-01-17,12.100000,9.040000
2020-01-21,12.850000,11.380000
2020-01-22,12.910000,11.030000
2020-01-23,12.980000,11.400000
2020-01-24,14.560000,14.650000
2020-01-27,18.230000,21.300000
2020-01-28,16.280000,18.340000
2020-01-29,16.390000,18.120000
2020-01-30,15.490000,16.410000
2020-01-31,18.840000,21.660000
2020-02-03,17.970000,19.230000
2020-02-04,16.050000,15.810000
2020-02-05,15.150000,13.690000
2020-02-06,14.960000,12.980000
2020-02-07,15.470000,13.730000
2020-02-10,15.040000,12.890000
2020-02-11,15.180000,13.040000
2020-02-12,13.740000,10.840000
2020-02-13,14.150000,11.830000
2020-02-14,13.680000,10.980000
2020-02-18,14.830000,13.020000
2020-02-19,14.380000,11.880000
2020-02-20,15.560000,13.860000
2020-02-21,17.080000,15.770000
2020-02-24,25.030000,31.900000
2020-02-25,27.850000,36.350000
2020-02-26,27.560000,34.840000
2020-02-27,39.160000,54.740000
2020-02-28,40.110000,52.900000
2020-03-02,33.420000,42.170000
2020-03-03,36.820000,47.340000
2020-03-04,31.990000,37.060000
2020-03-05,39.620000,48.630000
2020-03-06,41.940000,48.550000
2020-03-09,54.460000,70.300000
2020-03-10,47.300000,57.390000
2020-03-11,53.900000,68.210000
2020-03-12,75.470000,103.560000
2020-03-13,57.830000,69.870000
2020-03-16,82.690000,106.660000
2020-03-17,75.910000,92.930000
2020-03-18,76.450000,97.220000
2020-03-19,72.000000,91.020000
2020-03-20,66.040000,83.470000
2020-03-23,61.590000,78.760000
2020-03-24,61.670000,78.040000
2020-03-25,63.950000,81.300000
2020-03-26,61.000000,73.610000
2020-03-27,65.540000,72.330000
2020-03-30,57.080000,62.800000
2020-03-31,53.540000,60.160000
2020-04-01,57.060000,61.330000
2020-04-02,50.910000,52.810000
2020-04-03,46.800000,46.660000
2020-04-06,45.240000,47.020000
2020-04-07,46.700000,48.340000
2020-04-08,43.350000,42.460000
2020-04-09,41.670000,40.420000
2020-04-13,41.170000,41.740000
2020-04-14,37.760000,38.810000
2020-04-15,40.840000,41.640000
2020-04-16,40.110000,40.490000
2020-04-17,38.150000,36.180000
2020-04-20,43.830000,44.000000
2020-04-21,45.410000,45.460000
2020-04-22,41.980000,40.210000
2020-04-23,41.380000,39.350000
2020-04-24,35.930000,31.720000
2020-04-27,33.290000,31.410000
2020-04-28,33.570000,32.440000
2020-04-29,31.230000,29.660000
2020-04-30,34.150000,32.880000
2020-05-01,37.190000,35.570000
2020-05-04,35.970000,35.450000
2020-05-05,33.610000,33.190000
2020-05-06,34.120000,33.980000
2020-05-07,31.440000,29.750000
2020-05-08,27.980000,24.890000
2020-05-11,27.570000,26.170000
2020-05-12,33.040000,33.360000
2020-05-13,35.280000,34.630000
2020-05-14,32.610000,31.660000
2020-05-15,31.890000,29.710000
2020-05-18,29.300000,27.620000
2020-05-19,30.530000,28.030000
2020-05-20,27.990000,24.930000
2020-05-21,29.530000,26.150000
2020-05-22,28.160000,23.470000
2020-05-26,28.010000,25.500000
2020-05-27,27.620000,25.170000
2020-05-28,28.590000,26.020000
2020-05-29,27.510000,24.590000
2020-06-01,28.230000,27.080000
2020-06-02,26.840000,25.060000
2020-06-03,25.660000,23.970000
2020-06-04,25.810000,23.560000
2020-06-05,24.520000,22.630000
2020-06-08,25.810000,25.180000
2020-06-09,27.570000,26.920000
2020-06-10,27.570000,27.100000
2020-06-11,40.790000,42.060000
2020-06-12,36.090000,36.520000
2020-06-15,34.400000,35.980000
2020-06-16,33.670000,35.380000
2020-06-17,33.470000,33.980000
2020-06-18,32.940000,32.050000
2020-06-19,35.120000,33.920000
2020-06-22,31.770000,31.230000
2020-06-23,31.370000,30.290000
2020-06-24,33.840000,33.250000
2020-06-25,32.220000,30.920000
2020-06-26,34.730000,33.310000
2020-06-29,31.780000,30.420000
2020-06-30,30.430000,29.140000
2020-07-01,28.620000,25.200000
2020-07-02,27.680000,22.640000
2020-07-06,27.940000,25.230000
2020-07-07,29.430000,26.840000
2020-07-08,28.080000,23.670000
2020-07-09,29.260000,25.550000
2020-07-10,27.290000,22.590000
2020-07-13,32.190000,30.310000
2020-07-14,29.520000,27.780000
2020-07-15,27.760000,25.220000
2020-07-16,28.000000,25.850000
2020-07-17,25.680000,22.160000
2020-07-20,24.460000,22.520000
2020-07-21,24.840000,23.330000
2020-07-22,24.320000,21.650000
2020-07-23,26.080000,24.100000
2020-07-24,25.840000,22.700000
2020-07-27,24.740000,22.380000
2020-07-28,25.440000,23.540000
2020-07-29,24.100000,21.930000
2020-07-30,24.760000,22.790000
2020-07-31,24.460000,20.610000
2020-08-03,24.280000,20.950000
2020-08-04,23.760000,20.440000
2020-08-05,22.990000,19.020000
2020-08-06,22.650000,19.400000
2020-08-07,22.210000,18.080000
2020-08-10,22.130000,18.880000
2020-08-11,24.030000,21.890000
2020-08-12,22.280000,18.900000
2020-08-13,22.130000,18.540000
2020-08-14,22.050000,17.870000
2020-08-17,21.350000,17.600000
2020-08-18,21.510000,17.820000
2020-08-19,22.540000,19.230000
2020-08-20,22.720000,18.850000
2020-08-21,22.540000,18.010000
2020-08-24,22.370000,18.810000
2020-08-25,22.030000,18.090000
2020-08-26,23.270000,19.960000
2020-08-27,24.470000,20.190000
2020-08-28,22.960000,17.130000
2020-08-31,26.410000,21.100000
2020-09-01,26.120000,19.650000
2020-09-02,26.570000,20.710000
2020-09-03,33.600000,30.450000
2020-09-04,30.750000,29.410000
2020-09-08,31.460000,32.910000
2020-09-09,28.810000,29.090000
2020-09-10,29.710000,30.430000
2020-09-11,26.870000,26.330000
2020-09-14,25.850000,25.060000
2020-09-15,25.590000,24.220000
2020-09-16,26.040000,23.770000
2020-09-17,26.460000,24.950000
2020-09-18,25.830000,24.020000
2020-09-21,27.780000,28.110000
2020-09-22,26.860000,25.950000
2020-09-23,28.580000,27.970000
2020-09-24,28.510000,27.650000
2020-09-25,26.380000,24.570000
2020-09-28,26.190000,25.210000
2020-09-29,26.270000,25.990000
2020-09-30,26.370000,25.770000
2020-10-01,26.700000,24.800000
2020-10-02,27.630000,24.640000
2020-10-05,27.960000,23.510000
2020-10-06,29.480000,25.080000
2020-10-07,28.060000,21.740000
2020-10-08,26.360000,19.940000
2020-10-09,25.000000,18.850000
2020-10-12,25.070000,20.300000
2020-10-13,26.070000,21.390000
2020-10-14,26.400000,21.300000
2020-10-15,26.970000,21.380000
2020-10-16,27.410000,21.640000
2020-10-19,29.180000,24.650000
2020-10-20,29.350000,24.570000
2020-10-21,28.650000,23.200000
2020-10-22,28.110000,24.060000
2020-10-23,27.550000,24.290000
2020-10-26,32.460000,35.910000
2020-10-27,33.350000,37.290000
2020-10-28,40.280000,47.900000
2020-10-29,37.590000,44.340000
2020-10-30,38.020000,44.330000
2020-11-02,37.130000,43.860000
2020-11-03,35.550000,43.200000
2020-11-04,29.570000,32.460000
2020-11-05,27.580000,28.090000
2020-11-06,24.860000,23.960000
2020-11-09,25.750000,26.710000
2020-11-10,24.800000,24.430000
2020-11-11,23.450000,21.590000
2020-11-12,25.350000,23.880000
2020-11-13,23.100000,21.010000
2020-11-16,22.450000,19.330000
2020-11-17,22.710000,18.810000
2020-11-18,23.840000,19.590000
2020-11-19,23.110000,19.260000
2020-11-20,23.700000,19.860000
2020-11-23,22.660000,19.580000
2020-11-24,21.640000,18.400000
2020-11-25,21.250000,17.140000
2020-11-27,20.840000,18.250000
2020-11-30,20.570000,19.870000
2020-12-01,20.770000,19.870000
2020-12-02,21.170000,19.290000
2020-12-03,21.280000,19.350000
2020-12-04,20.790000,17.960000
2020-12-07,21.300000,18.740000
2020-12-08,20.680000,18.170000
2020-12-09,22.270000,19.990000
2020-12-10,22.520000,19.670000
2020-12-11,23.310000,20.450000
2020-12-14,24.720000,23.670000
2020-12-15,22.890000,20.190000
2020-12-16,22.500000,18.800000
2020-12-17,21.930000,18.620000
2020-12-18,21.570000,16.700000
2020-12-21,25.160000,21.560000
2020-12-22,24.230000,19.910000
2020-12-23,23.310000,19.200000
2020-12-24,21.530000,17.120000
2020-12-28,21.700000,20.050000
2020-12-29,23.080000,21.470000
2020-12-30,22.770000,21.310000
2020-12-31,22.750000,21.200000
2021-01-04,26.970000,27.390000
2021-01-05,25.340000,24.290000
2021-01-06,25.070000,23.770000
2021-01-07,22.370000,19.420000
2021-01-08,21.560000,18.340000
2021-01-11,24.080000,21.690000
2021-01-12,23.330000,20.650000
2021-01-13,22.210000,18.910000
2021-01-14,23.250000,21.170000
2021-01-15,24.340000,21.690000
2021-01-19,23.240000,21.880000
2021-01-20,21.580000,18.850000
2021-01-21,21.320000,18.230000
2021-01-22,21.910000,18.420000
2021-01-25,23.190000,20.660000
2021-01-26,23.020000,20.460000
2021-01-27,37.210000,41.640000
2021-01-28,30.210000,30.000000
2021-01-29,33.090000,32.630000
2021-02-01,30.240000,28.990000
2021-02-02,25.560000,22.440000
2021-02-03,22.910000,18.970000
2021-02-04,21.770000,17.480000
2021-02-05,20.870000,15.520000
2021-02-08,21.240000,16.570000
2021-02-09,21.630000,17.090000
2021-02-10,21.990000,17.680000
2021-02-11,21.250000,17.090000
2021-02-12,19.970000,15.050000
2021-02-16,21.460000,19.320000
2021-02-17,21.500000,18.410000
2021-02-18,22.490000,19.460000
2021-02-19,22.050000,18.330000
2021-02-22,23.450000,21.220000
2021-02-23,23.110000,21.300000
2021-02-24,21.340000,18.350000
2021-02-25,28.890000,31.810000
2021-02-26,27.950000,29.420000
2021-03-01,23.350000,22.700000
2021-03-02,24.100000,23.170000
2021-03-03,26.670000,26.880000
2021-03-04,28.570000,29.300000
2021-03-05,24.660000,23.830000
2021-03-08,25.470000,25.700000
2021-03-09,24.030000,24.110000
2021-03-10,22.560000,20.980000
2021-03-11,21.910000,20.010000
2021-03-12,20.690000,17.410000
2021-03-15,20.030000,17.740000
2021-03-16,19.790000,17.930000
2021-03-17,19.230000,16.690000
2021-03-18,21.580000,20.330000
2021-03-19,20.950000,18.280000
2021-03-22,18.880000,16.400000
2021-03-23,20.300000,18.370000
2021-03-24,21.200000,19.070000
2021-03-25,19.810000,17.160000
2021-03-26,18.860000,16.320000
2021-03-29,20.740000,18.850000
2021-03-30,19.610000,17.280000
2021-03-31,19.400000,15.620000
2021-04-01,17.330000,12.970000
2021-04-05,17.910000,15.650000
2021-04-06,18.120000,15.710000
2021-04-07,17.160000,14.130000
2021-04-08,16.950000,13.940000
2021-04-09,16.690000,13.190000
2021-04-12,16.910000,14.240000
2021-04-13,16.650000,13.780000
2021-04-14,16.990000,14.100000
2021-04-15,16.570000,14.220000
2021-04-16,16.250000,12.970000
2021-04-19,17.290000,15.420000
2021-04-20,18.680000,17.330000
2021-04-21,17.500000,14.790000
2021-04-22,18.710000,16.770000
2021-04-23,17.330000,14.070000
2021-04-26,17.640000,14.810000
2021-04-27,17.560000,14.550000
2021-04-28,17.280000,13.620000
2021-04-29,17.610000,13.960000
2021-04-30,18.610000,15.530000
2021-05-03,18.310000,16.170000
2021-05-04,19.480000,17.750000
2021-05-05,19.150000,17.570000
2021-05-06,18.390000,16.040000
2021-05-07,16.690000,14.090000
2021-05-10,19.660000,19.680000
2021-05-11,21.840000,22.030000
2021-05-12,27.590000,29.550000
2021-05-13,23.130000,23.210000
2021-05-14,18.810000,17.410000
2021-05-17,19.720000,18.830000
2021-05-18,21.340000,20.990000
2021-05-19,22.180000,21.210000
2021-05-20,20.670000,18.560000
2021-05-21,20.150000,17.120000
2021-05-24,18.400000,14.670000
2021-05-25,18.840000,15.790000
2021-05-26,17.360000,13.840000
2021-05-27,16.740000,13.030000
2021-05-28,16.760000,12.730000
2021-06-01,17.900000,15.000000
2021-06-02,17.480000,13.700000
2021-06-03,18.040000,15.180000
2021-06-04,16.420000,12.700000
2021-06-07,16.420000,13.910000
2021-06-08,17.070000,15.430000
2021-06-09,17.890000,17.090000
2021-06-10,16.100000,13.830000
2021-06-11,15.650000,13.060000
2021-06-14,16.390000,14.920000
2021-06-15,17.020000,15.920000
2021-06-16,18.150000,17.940000
2021-06-17,17.750000,16.670000
2021-06-18,20.700000,20.140000
2021-06-21,17.890000,16.830000
2021-06-22,16.660000,14.580000
2021-06-23,16.320000,13.630000
2021-06-24,15.970000,12.770000
2021-06-25,15.620000,11.860000
2021-06-28,15.760000,11.920000
2021-06-29,16.020000,11.860000
2021-06-30,15.830000,11.110000
2021-07-01,15.480000,11.430000
2021-07-02,15.070000,10.400000
2021-07-06,16.440000,13.760000
2021-07-07,16.200000,13.070000
2021-07-08,19.000000,17.240000
2021-07-09,16.180000,13.020000
2021-07-12,16.170000,13.520000
2021-07-13,17.120000,14.980000
2021-07-14,16.330000,13.450000
2021-07-15,17.010000,14.550000
