date,aapl_open,aapl_high,aapl_low,aapl_close,aapl_volume,vxapl_open,vxapl_high,vxapl_low,vxapl_close,vix_open,vix_high,vix_low,vix_close,vix9d_open,vix9d_high,vix9d_low,vix9d_close,earnings_flag,fiscal_quarter_end,eps_estimate,eps_actual,eps_surprise_pct,source_ids
2018-04-12,40.96120027,41.33677352,40.87380007,41.13363266,91557200,29.85,29.85,27.81,27.81,19.83,19.92,18.16,18.49,18.75,19.71,17.51,17.82,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-13,41.28480622,41.53518838,41.06513253,41.272995,100497200,28.4,31.69,27.12,27.54,18.27,18.45,17.26,17.41,17.06,18.39,16.24,16.36,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-16,41.34386756,41.61787223,41.29662624,41.53047562,86313600,28.99,28.99,26.99,27.43,17.59,17.66,16.38,16.56,17.31,17.55,16.28,16.57,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-17,41.68874392,42.26745825,41.66984667,42.10211182,106421600,28.06,28.35,26.11,27.1,16.16,16.27,14.57,15.25,16.14,16.17,14.46,15.35,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-18,42.00052812,42.23910269,41.7808544,42.00761414,83018000,27.56,27.58,26.21,27.33,15.3,16.9,14.95,15.6,16.4,16.81,14.45,14.64,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-19,41.04387552,41.42889922,40.78404651,40.81711578,139235200,29.24,31.04,28.66,30.51,15.55,16.92,15.16,15.96,15.3,17.28,14.81,15.5,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-20,40.2974633,40.44391247,39.07625334,39.14475632,261964400,31.55,38.82,31.55,34.01,16.16,17.5,15.19,16.88,14.84,18.02,14.63,16.23,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-23,39.4069531,39.42821116,38.75973577,39.0313797,146062000,33.63,35.16,31.58,31.6,17.29,17.56,15.79,16.34,17.24,17.8,15.69,16.44,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-24,39.13295111,39.28885074,38.08181623,38.48809814,134768000,31.59,37.1,30.69,32.58,16.16,19.66,15.37,18.02,15.78,21.5,15.47,19.17,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-25,38.41250743,39.07389681,38.36290529,38.65580368,113528400,32.81,32.89,29.79,31.87,18.14,19.84,17.75,17.84,19.91,22.06,18.63,18.71,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-26,38.76680571,39.14710416,38.58964811,38.79042816,111852000,31.61,31.66,30.35,30.52,18.07,18.12,16.24,16.24,18.49,18.58,15.98,16.01,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-27,38.73846801,38.8164178,37.94244089,38.34163666,142623200,30.86,33.33,29.75,30.7,16.22,16.77,15.25,15.41,15.88,16.84,14.36,14.44,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-04-30,38.29676296,39.50851891,38.22825998,39.03609848,169709600,31.52,34.15,29.3,30.07,15.39,16.35,15.13,15.93,15.73,17.13,14.93,16.45,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-01,39.30773975,39.96676461,39.03846026,39.94314575,214277600,30.0,30.45,27.95,28.98,15.78,16.82,15.42,15.49,16.98,17.8,15.57,15.7,1,2018-03-31,0.67,0.68,0.01492537,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D;ALPHAQUERY_ZACKS_EARNINGS
2018-05-02,41.39111337,41.9863641,41.05333451,41.70763779,266157600,22.94,22.94,20.84,21.1,15.48,15.97,14.75,15.97,15.93,16.53,14.7,16.53,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-03,41.54465119,41.92731056,41.20450793,41.7832222,136272800,21.5,24.21,21.23,21.94,15.78,18.66,15.43,15.9,16.69,21.19,15.73,15.75,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-04,42.10445899,43.52171988,42.08556175,43.42251205,224805200,21.83,22.75,20.98,21.35,15.94,16.92,10.91,14.77,17.27,17.54,13.78,13.86,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-07,43.74140069,44.32956535,43.63983204,43.73667908,169805600,21.61,23.24,21.35,22.38,15.32,15.52,14.51,14.75,15.68,15.68,14.09,14.22,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-08,43.69652861,43.98706616,43.3847294,43.94691086,113611200,22.64,22.64,21.74,21.81,14.53,15.56,14.52,14.71,14.72,15.35,13.94,13.98,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-09,44.06501795,44.26579448,43.75085792,44.25634766,92844800,21.84,21.9,21.44,21.68,14.54,14.63,13.38,13.42,13.95,14.15,12.0,12.13,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-10,44.3460971,44.96732738,44.32483545,44.88937759,111957200,21.87,22.6,21.27,21.98,13.36,13.63,12.92,13.23,12.36,12.56,11.93,12.43,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-11,44.93207723,45.06723437,44.44834818,44.71866608,104848800,21.41,21.81,20.26,20.4,13.22,13.44,12.65,12.65,12.64,12.65,11.24,11.24,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-14,44.8182469,44.94155086,44.54555915,44.61432266,83115200,20.67,21.14,19.83,20.01,12.95,13.28,12.81,12.93,12.61,12.86,11.92,11.92,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-15,44.28946733,44.35823446,43.89110572,44.20884705,94780800,20.66,23.16,19.74,20.31,13.13,15.01,12.5,14.63,13.28,14.92,13.28,14.29,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-16,44.12111136,44.68783047,44.10451115,44.62143326,76732400,20.51,20.6,19.59,19.59,14.38,14.91,13.21,13.42,13.69,13.78,12.34,12.36,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-17,44.5787587,44.79453973,44.18988031,44.33926773,69176000,19.9,20.0,19.27,19.6,13.54,13.86,12.65,13.43,12.5,12.82,11.51,12.02,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-18,44.38669582,44.53370973,44.13534805,44.17802811,73190800,19.51,19.66,18.73,19.03,13.18,13.87,13.06,13.42,12.49,12.54,11.31,11.48,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-21,44.57874618,44.87989085,44.32028517,44.49101257,73603200,18.82,20.21,18.2,18.63,13.44,13.59,12.78,13.08,11.68,12.3,11.37,11.37,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-22,44.66885793,44.78741844,44.28946286,44.37957001,60962800,18.64,20.66,18.04,18.31,13.03,13.42,12.77,13.22,11.26,11.31,10.62,10.92,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-23,44.18750395,44.6973127,44.0475998,44.66411591,80233600,18.55,18.91,17.28,17.71,13.5,14.6,12.49,12.58,12.48,12.6,9.98,10.06,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-24,44.76134017,44.77793676,44.15431088,44.61432266,92936000,17.8,21.05,17.8,18.33,12.73,14.24,12.53,12.53,10.85,12.74,10.29,10.33,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-25,44.63328809,44.9699995,44.49575746,44.71628189,69844000,18.7,19.6,17.67,17.7,12.44,13.52,12.29,13.22,11.44,11.83,10.81,11.46,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-29,44.48391647,44.75660426,44.31081547,44.5550499,90056400,19.19,20.09,18.73,19.55,14.39,18.78,14.39,17.02,15.83,19.76,14.19,17.24,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-30,44.51236437,44.57875798,44.28947,44.46019745,74762000,19.69,22.75,19.32,19.41,16.6,16.64,14.65,14.94,16.01,16.04,13.1,13.26,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-05-31,44.3937848,44.63327565,44.13769373,44.31079102,109931200,19.59,23.29,18.84,19.63,14.93,16.29,14.2,15.43,14.09,15.26,13.15,14.12,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-01,44.5763867,45.11464887,44.51947635,45.10990906,93770000,19.47,19.57,18.53,18.57,14.92,14.93,13.37,13.46,12.59,12.61,11.32,11.44,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-04,45.44187346,45.8639486,45.37310995,45.48692703,105064800,20.8,20.8,18.85,18.9,13.91,13.91,12.69,12.74,13.03,13.06,11.92,12.02,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-05,45.780961,45.98725515,45.61260347,45.83786774,86264000,19.4,19.4,18.63,18.64,12.91,13.34,12.3,12.4,12.02,12.73,11.5,11.68,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-06,45.91374443,46.02044817,45.5082659,45.99673462,83734400,18.58,18.68,18.12,18.12,12.1,12.56,11.62,11.64,11.69,11.95,11.01,11.03,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-07,46.03468037,46.04890705,45.60786175,45.87343979,85388800,18.67,18.97,18.4,18.63,11.66,13.28,11.22,12.13,11.42,13.35,11.37,11.9,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-08,45.330419,45.52722985,44.99845106,45.45609283,106627200,19.54,20.31,18.72,19.11,12.54,13.31,12.09,12.18,12.95,13.17,11.43,11.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-11,45.37311488,45.52012878,45.10279703,45.3446579,73234000,16.81,28.41,16.04,16.68,12.52,12.69,12.14,12.35,12.8,12.82,12.17,12.53,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-12,45.38258658,45.67187448,45.32567624,45.59362411,67644400,17.39,34.5,16.23,16.25,12.29,12.6,11.88,12.34,12.36,12.54,11.52,12.03,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-13,45.62683503,45.73591232,45.15733634,45.21898651,86553600,16.73,35.19,16.24,16.91,12.13,12.95,11.98,12.94,11.58,12.69,11.43,12.66,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-14,45.42053563,45.42527907,45.10516422,45.24269485,86440400,17.27,20.41,16.87,16.99,12.98,13.07,11.88,12.12,12.95,13.17,11.43,11.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-15,45.06011348,45.09094037,44.6404082,44.77793884,246876800,17.76,18.48,16.59,18.09,12.19,13.16,11.93,11.98,11.82,12.49,10.82,10.84,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-18,44.55030244,44.86804377,44.38905825,44.75422668,73939600,19.53,24.73,17.5,18.45,12.79,13.74,12.28,12.31,13.72,14.07,11.64,11.69,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-19,43.90058476,44.18275935,43.49984967,44.03100204,134314000,20.13,29.26,18.46,20.29,14.61,14.68,13.21,13.35,15.02,15.05,12.85,12.97,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-20,44.18751297,44.38906371,44.04049544,44.22307968,82514800,20.04,22.05,18.41,20.11,12.9,13.02,12.25,12.79,11.82,12.48,11.59,12.16,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-21,44.40092373,44.66175838,43.8531746,43.97647858,102847600,20.12,22.37,20.09,21.57,12.54,15.18,12.18,14.64,12.71,15.48,12.67,14.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-22,44.13296753,44.14008088,43.79625609,43.848423,108801600,21.47,21.89,18.85,20.84,14.6,14.6,13.11,13.77,12.36,13.05,11.96,12.16,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-25,43.48800035,43.84842537,42.85488757,43.19634247,126652400,22.95,25.93,21.78,24.34,15.07,19.61,14.56,17.33,14.49,20.72,14.34,17.68,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-26,43.3907761,44.23018291,43.28406875,43.73222733,98276800,24.42,27.13,23.21,23.5,16.71,17.54,15.1,15.92,16.61,17.17,14.0,15.16,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-27,43.92193437,44.40803328,43.63738981,43.66821671,101141200,23.38,34.41,22.8,25.48,16.52,18.19,14.76,17.91,14.63,18.5,13.3,17.91,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-28,43.65399005,44.15431565,43.58285301,43.9859581,69460800,25.78,25.84,24.0,24.31,17.54,18.99,16.4,16.85,18.29,19.02,15.29,15.83,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-06-29,44.17326798,44.38667905,43.37180149,43.89346695,90950800,23.99,32.04,23.53,24.13,15.73,16.51,14.66,16.09,14.74,15.17,12.98,14.93,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-02,43.58758851,44.41276866,43.49273793,44.38431168,70925200,25.95,26.06,22.55,24.49,17.7,18.08,15.54,15.6,17.99,18.25,14.36,14.42,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-03,44.52895869,44.56689893,43.52119427,43.61130142,55819200,24.21,29.41,24.18,26.39,15.37,16.45,14.68,16.14,14.16,15.48,13.53,15.17,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-05,43.92904532,44.20173671,43.6966677,43.96224213,66416800,26.53,27.04,25.64,25.75,15.62,16.22,14.47,14.97,14.27,15.63,14.08,14.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-06,43.96698067,44.68071366,43.91481375,44.57164001,69940800,25.9,25.9,24.54,25.0,14.99,15.45,13.34,13.37,14.0,14.16,11.42,11.49,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-09,44.9344415,45.21424262,44.88701801,45.19053268,79026400,25.2,25.21,24.37,24.63,13.42,13.45,12.6,12.69,11.98,12.02,10.79,10.79,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-10,45.22134239,45.35649947,45.09566495,45.1359787,63756400,24.67,24.73,23.68,23.97,12.52,13.21,11.93,12.64,10.56,11.5,10.36,10.66,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-11,44.69732213,45.00083682,44.48628452,44.55030823,75326000,24.85,27.4,24.42,25.01,14.05,14.15,13.09,13.63,12.54,12.6,11.42,11.8,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-12,44.94154822,45.38733692,44.88938131,45.29722977,72164400,24.47,24.47,23.76,24.38,13.07,13.33,12.42,12.58,11.31,11.72,10.33,10.6,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-13,45.30908218,45.48929284,45.26639851,45.36836243,50055600,24.46,24.51,23.77,23.82,12.39,12.97,11.62,12.18,10.8,11.01,9.94,10.07,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-16,45.41342374,45.68136806,45.15258914,45.26877975,60172400,25.19,25.2,24.31,24.98,12.46,12.97,12.13,12.83,11.48,11.8,11.18,11.5,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-17,44.99371126,45.49640664,44.86329399,45.39681625,62138000,25.24,25.71,24.47,24.48,12.91,13.18,11.85,12.06,12.18,12.18,10.32,10.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-18,45.47507058,45.47981402,45.03639523,45.14784241,65573600,24.66,25.5,24.66,25.03,11.87,12.47,11.44,12.1,10.8,10.89,9.76,10.03,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-19,44.97949503,45.65766142,44.97949503,45.49879074,81147200,25.26,25.82,24.83,25.64,12.2,13.09,11.79,12.87,10.88,11.38,10.44,11.15,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-20,45.47507142,45.62919865,45.09330642,45.39445114,82704800,25.6,26.07,23.81,24.73,13.0,13.58,12.49,12.86,11.84,11.96,10.78,11.01,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-23,45.21423281,45.51775103,44.94865843,45.43475723,63957600,25.03,25.43,23.53,23.81,13.47,13.55,12.58,12.62,12.2,12.62,11.3,11.34,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-24,45.63394123,45.92085927,45.53909427,45.76435852,74791600,23.52,23.66,23.05,23.45,12.61,13.21,11.66,12.41,10.79,12.25,10.58,11.15,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-25,45.77857994,46.20302856,45.62919256,46.19591522,66839600,23.35,23.59,22.2,22.56,12.37,12.82,11.8,12.29,11.5,11.52,10.36,11.27,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-26,46.14613177,46.46624666,45.9090107,46.05128479,76304000,23.1,24.25,22.82,24.23,12.45,12.53,11.78,12.14,11.29,11.56,11.01,11.07,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-27,46.23623134,46.28365482,45.07670964,45.28537369,96096000,24.06,26.71,23.76,26.21,12.17,14.26,11.6,13.03,11.33,13.92,11.14,11.59,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-30,45.50353059,45.57466763,44.83248116,45.03166199,84118000,26.26,30.55,26.24,27.93,13.63,14.46,12.98,14.26,12.63,14.1,12.47,13.57,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-07-31,45.12413103,45.56043284,44.89649326,45.12175751,157492000,27.94,32.19,27.43,29.64,13.98,14.12,12.81,12.83,12.67,12.96,11.63,11.64,1,2018-06-30,0.54,0.58,0.07407407,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D;ALPHAQUERY_ZACKS_EARNINGS
2018-08-01,47.21791623,47.84154214,46.78635418,47.77989197,271742800,21.49,21.49,18.95,20.25,13.09,13.63,12.45,13.15,11.67,13.26,11.11,12.29,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-02,47.56173165,49.41127621,47.50719483,49.17652512,249616000,20.68,23.82,20.14,20.33,13.57,14.53,12.17,12.19,13.94,13.94,10.38,10.51,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-03,49.0911717,49.4966503,48.72363335,49.31880951,133789600,20.45,21.04,19.71,19.89,12.43,12.46,11.07,11.64,10.76,10.76,9.52,9.58,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-06,49.32117652,49.61757782,49.10065568,49.57489777,101701600,20.48,20.66,18.98,18.98,11.91,12.15,11.17,11.27,10.81,10.93,9.5,9.74,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-07,49.63417317,49.67685321,49.02714032,49.11013412,102349600,19.0,19.87,19.0,19.32,11.12,11.24,10.52,10.93,9.53,9.74,9.11,9.13,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-08,48.85879651,49.27612828,48.49600157,49.14334106,90102000,18.68,22.08,18.68,19.0,10.93,11.18,10.52,10.85,9.35,9.67,8.56,8.86,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-09,49.68397725,49.74325752,49.13148473,49.52985001,93970400,19.0,20.17,19.0,19.12,10.94,11.31,10.17,11.27,9.19,9.52,8.63,9.46,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-10,49.34186507,49.75590402,49.17767715,49.38231659,98444800,19.65,21.48,19.27,19.52,11.82,13.82,11.59,13.16,11.85,13.97,11.42,13.09,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-13,49.80587545,50.19611771,49.42277149,49.70117569,103563600,19.47,23.49,18.35,19.52,14.5,15.02,12.95,14.78,14.05,15.97,12.8,15.34,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-14,50.0081297,50.1033093,49.55601748,49.91056824,82992000,19.13,20.27,17.89,18.44,13.93,14.22,13.11,13.31,13.7,14.16,12.27,12.62,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-15,49.78444795,50.14613696,49.57267026,50.02716064,115230400,19.14,27.51,18.74,20.72,13.52,16.86,13.44,14.64,14.84,18.17,14.39,15.01,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-16,50.38646818,50.87665,50.31984173,50.76005554,114001600,19.97,20.92,19.68,20.52,14.18,14.36,12.82,13.45,12.97,13.37,11.85,12.92,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-17,50.78860754,51.86177254,50.72198109,51.77373123,141708000,20.71,22.75,20.48,21.05,13.18,13.96,12.4,12.64,13.21,13.79,11.5,11.57,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-20,51.89747047,52.15445612,51.18599079,51.26927567,121150800,21.46,21.98,20.42,20.51,12.57,12.79,12.26,12.49,12.11,12.32,11.33,11.42,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-21,51.58814108,51.68094247,50.92901114,51.16934204,104639200,20.34,21.65,20.11,20.33,12.47,12.89,12.09,12.86,11.14,11.58,10.75,11.55,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-22,50.9456681,51.48343983,50.88379808,51.17172241,76072400,20.64,20.85,19.32,19.32,13.09,13.29,11.97,12.25,12.03,12.11,10.33,10.77,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-23,51.0765414,51.64763001,51.06464667,51.27642441,75532800,19.48,20.15,19.48,20.0,12.03,12.68,11.65,12.41,10.96,11.64,10.05,10.8,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-24,51.54054417,51.61192705,51.18599342,51.43584442,73905600,19.88,19.97,18.71,18.75,12.13,12.17,11.83,11.99,10.32,10.58,9.87,10.17,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-27,51.67141707,52.04976455,51.47629779,51.8594017,82100400,19.45,19.9,19.2,19.52,12.37,12.48,12.02,12.16,11.27,11.28,10.15,10.23,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-28,52.11401033,52.4780776,52.09259546,52.27819824,91107200,19.49,20.87,19.49,20.46,12.01,12.5,11.87,12.5,10.21,10.51,9.87,10.2,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-29,52.38527881,53.18004349,52.20919616,53.0586853,109019200,20.52,21.24,20.41,20.83,12.34,12.55,12.09,12.25,9.93,10.11,9.73,9.77,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-30,53.12291911,54.31506035,52.92065794,53.54647446,195175200,20.98,24.62,20.59,23.85,12.25,13.95,12.24,13.53,10.32,11.91,10.13,11.49,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-08-31,53.8986555,54.46022392,53.77730095,54.16516495,173360400,24.03,34.88,23.84,25.5,13.54,14.03,12.82,12.86,11.61,12.51,10.68,11.01,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-09-04,54.35076936,54.5339903,53.92721391,54.338871,109560400,26.73,29.93,25.74,26.39,13.13,14.35,13.12,13.16,13.13,14.0,11.95,11.97,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2018-09-05,54.48877988,54.65058594,53.56314419,53.98431778,133332000,26.45,28.18,25.8,26.8,13.69,14.3,13.23,13.91,12.29,13.52,11.85,12.65,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
