as_of_date,model_name,expected_variance,median_variance,lower_quantile,upper_quantile,monte_carlo_standard_error,heston_used,heston_failure
2022-12-29,ensemble,0.057879514690885106,0.057879514690885106,0.057879514690885106,0.057879514690885106,0.0,True,
2022-12-30,ensemble,0.05780670619650531,0.05780670619650531,0.05780670619650531,0.05780670619650531,0.0,True,
2023-01-03,ensemble,0.05767152061741246,0.05767152061741246,0.05767152061741246,0.05767152061741246,0.0,True,
2023-01-04,ensemble,0.05911770446043596,0.05911770446043596,0.05911770446043596,0.05911770446043596,0.0,True,
2023-01-05,ensemble,0.05739475939389653,0.05739475939389653,0.05739475939389653,0.05739475939389653,0.0,True,
2023-01-06,ensemble,0.0578730895428935,0.0578730895428935,0.0578730895428935,0.0578730895428935,0.0,True,
2023-01-09,ensemble,0.05775066711781367,0.05775066711781367,0.05775066711781367,0.05775066711781367,0.0,True,
2023-01-10,ensemble,0.05795782144252354,0.05795782144252354,0.05795782144252354,0.05795782144252354,0.0,True,
2023-01-11,ensemble,0.05761869361052911,0.05761869361052911,0.05761869361052911,0.05761869361052911,0.0,True,
2023-01-12,ensemble,0.05821943263317746,0.05821943263317746,0.05821943263317746,0.05821943263317746,0.0,True,
2023-01-13,ensemble,0.05718858812384202,0.05718858812384202,0.05718858812384202,0.05718858812384202,0.0,True,
2023-01-17,ensemble,0.05832424837912331,0.05832424837912331,0.05832424837912331,0.05832424837912331,0.0,True,
2023-01-18,ensemble,0.05745699428832764,0.05745699428832764,0.05745699428832764,0.05745699428832764,0.0,True,
2023-01-19,ensemble,0.05736636305156194,0.05736636305156194,0.05736636305156194,0.05736636305156194,0.0,True,
2023-01-20,ensemble,0.05866615610316629,0.05866615610316629,0.05866615610316629,0.05866615610316629,0.0,True,
2023-01-23,ensemble,0.05689711290213892,0.05689711290213892,0.05689711290213892,0.05689711290213892,0.0,True,
2023-01-24,ensemble,0.05726931764846438,0.05726931764846438,0.05726931764846438,0.05726931764846438,0.0,True,
2023-01-25,ensemble,0.05644111686797745,0.05644111686797745,0.05644111686797745,0.05644111686797745,0.0,True,
2023-01-26,ensemble,0.05648239026923916,0.05648239026923916,0.05648239026923916,0.05648239026923916,0.0,True,
2023-01-27,ensemble,0.058711109999042284,0.058711109999042284,0.058711109999042284,0.058711109999042284,0.0,True,
2023-01-30,ensemble,0.0571301866771881,0.0571301866771881,0.0571301866771881,0.0571301866771881,0.0,True,
2023-01-31,ensemble,0.055962336689943104,0.055962336689943104,0.055962336689943104,0.055962336689943104,0.0,True,
2023-02-01,ensemble,0.05610881752330251,0.05610881752330251,0.05610881752330251,0.05610881752330251,0.0,True,
2023-02-02,ensemble,0.058118054021606094,0.058118054021606094,0.058118054021606094,0.058118054021606094,0.0,True,
2023-02-03,ensemble,0.055623706075402006,0.055623706075402006,0.055623706075402006,0.055623706075402006,0.0,True,
2023-02-06,ensemble,0.05529893604242647,0.05529893604242647,0.05529893604242647,0.05529893604242647,0.0,True,
2023-02-07,ensemble,0.05556401370422889,0.05556401370422889,0.05556401370422889,0.05556401370422889,0.0,True,
2023-02-08,ensemble,0.05611610615150167,0.05611610615150167,0.05611610615150167,0.05611610615150167,0.0,True,
2023-02-09,ensemble,0.056455946413898776,0.056455946413898776,0.056455946413898776,0.056455946413898776,0.0,True,
2023-02-10,ensemble,0.05646746100589105,0.05646746100589105,0.05646746100589105,0.05646746100589105,0.0,True,
2023-02-13,ensemble,0.05451683833743228,0.05451683833743228,0.05451683833743228,0.05451683833743228,0.0,True,
2023-02-14,ensemble,0.05537344526988365,0.05537344526988365,0.05537344526988365,0.05537344526988365,0.0,True,
2023-02-15,ensemble,0.054078187167692165,0.054078187167692165,0.054078187167692165,0.054078187167692165,0.0,True,
2023-02-16,ensemble,0.056080892770749416,0.056080892770749416,0.056080892770749416,0.056080892770749416,0.0,True,
2023-02-17,ensemble,0.05400424867214706,0.05400424867214706,0.05400424867214706,0.05400424867214706,0.0,True,
2023-02-21,ensemble,0.05455965580126411,0.05455965580126411,0.05455965580126411,0.05455965580126411,0.0,True,
2023-02-22,ensemble,0.05521277781126628,0.05521277781126628,0.05521277781126628,0.05521277781126628,0.0,True,
2023-02-23,ensemble,0.054574203877839164,0.054574203877839164,0.054574203877839164,0.054574203877839164,0.0,True,
2023-02-24,ensemble,0.055531254760320295,0.055531254760320295,0.055531254760320295,0.055531254760320295,0.0,True,
2023-02-27,ensemble,0.05287334716054341,0.05287334716054341,0.05287334716054341,0.05287334716054341,0.0,True,
2023-02-28,ensemble,0.053689072501394305,0.053689072501394305,0.053689072501394305,0.053689072501394305,0.0,True,
2023-03-01,ensemble,0.053877503731723356,0.053877503731723356,0.053877503731723356,0.053877503731723356,0.0,True,
2023-03-02,ensemble,0.05240508745600671,0.05240508745600671,0.05240508745600671,0.05240508745600671,0.0,True,
2023-03-03,ensemble,0.05271946485556391,0.05271946485556391,0.05271946485556391,0.05271946485556391,0.0,True,
2023-03-06,ensemble,0.05586818381243112,0.05586818381243112,0.05586818381243112,0.05586818381243112,0.0,True,
2023-03-07,ensemble,0.05220475304161095,0.05220475304161095,0.05220475304161095,0.05220475304161095,0.0,True,
2023-03-08,ensemble,0.054713873831561344,0.054713873831561344,0.054713873831561344,0.054713873831561344,0.0,True,
2023-03-09,ensemble,0.05190362034189632,0.05190362034189632,0.05190362034189632,0.05190362034189632,0.0,True,
2023-03-10,ensemble,0.0525943635533591,0.0525943635533591,0.0525943635533591,0.0525943635533591,0.0,True,
2023-03-13,ensemble,0.051515042512222525,0.051515042512222525,0.051515042512222525,0.051515042512222525,0.0,True,
2023-03-14,ensemble,0.05341157674939444,0.05341157674939444,0.05341157674939444,0.05341157674939444,0.0,True,
2023-03-15,ensemble,0.053180159723499404,0.053180159723499404,0.053180159723499404,0.053180159723499404,0.0,True,
2023-03-16,ensemble,0.0518643064955077,0.0518643064955077,0.0518643064955077,0.0518643064955077,0.0,True,
2023-03-17,ensemble,0.05155866988147591,0.05155866988147591,0.05155866988147591,0.05155866988147591,0.0,True,
2023-03-20,ensemble,0.05113267943754194,0.05113267943754194,0.05113267943754194,0.05113267943754194,0.0,True,
2023-03-21,ensemble,0.0517500005917312,0.0517500005917312,0.0517500005917312,0.0517500005917312,0.0,True,
2023-03-22,ensemble,0.05203995346683815,0.05203995346683815,0.05203995346683815,0.05203995346683815,0.0,True,
2023-03-23,ensemble,0.05207648151897583,0.05207648151897583,0.05207648151897583,0.05207648151897583,0.0,True,
2023-03-24,ensemble,0.05107160626659216,0.05107160626659216,0.05107160626659216,0.05107160626659216,0.0,True,
2023-03-27,ensemble,0.051021710372526216,0.051021710372526216,0.051021710372526216,0.051021710372526216,0.0,True,
2023-03-28,ensemble,0.05128899284734199,0.05128899284734199,0.05128899284734199,0.05128899284734199,0.0,True,
2023-03-29,ensemble,0.05087092007384626,0.05087092007384626,0.05087092007384626,0.05087092007384626,0.0,True,
2023-03-30,ensemble,0.0515990198243514,0.0515990198243514,0.0515990198243514,0.0515990198243514,0.0,True,
2023-03-31,ensemble,0.0506377786159139,0.0506377786159139,0.0506377786159139,0.0506377786159139,0.0,True,
2023-04-03,ensemble,0.05077146959552388,0.05077146959552388,0.05077146959552388,0.05077146959552388,0.0,True,
2023-04-04,ensemble,0.051014544816374754,0.051014544816374754,0.051014544816374754,0.051014544816374754,0.0,True,
2023-04-05,ensemble,0.05057800568408635,0.05057800568408635,0.05057800568408635,0.05057800568408635,0.0,True,
2023-04-06,ensemble,0.050110894765350245,0.050110894765350245,0.050110894765350245,0.050110894765350245,0.0,True,
2023-04-10,ensemble,0.04977080990625547,0.04977080990625547,0.04977080990625547,0.04977080990625547,0.0,True,
2023-04-11,ensemble,0.05084385328714299,0.05084385328714299,0.05084385328714299,0.05084385328714299,0.0,True,
2023-04-12,ensemble,0.049450233983106086,0.049450233983106086,0.049450233983106086,0.049450233983106086,0.0,True,
2023-04-13,ensemble,0.05000293395232136,0.05000293395232136,0.05000293395232136,0.05000293395232136,0.0,True,
2023-04-14,ensemble,0.04994954171637518,0.04994954171637518,0.04994954171637518,0.04994954171637518,0.0,True,
2023-04-17,ensemble,0.048970842694425344,0.048970842694425344,0.048970842694425344,0.048970842694425344,0.0,True,
2023-04-18,ensemble,0.04991184203986577,0.04991184203986577,0.04991184203986577,0.04991184203986577,0.0,True,
2023-04-19,ensemble,0.04863320472633964,0.04863320472633964,0.04863320472633964,0.04863320472633964,0.0,True,
2023-04-20,ensemble,0.04948750920655987,0.04948750920655987,0.04948750920655987,0.04948750920655987,0.0,True,
2023-04-21,ensemble,0.05156386044477827,0.05156386044477827,0.05156386044477827,0.05156386044477827,0.0,True,
2023-04-24,ensemble,0.047595946141582655,0.047595946141582655,0.047595946141582655,0.047595946141582655,0.0,True,
2023-04-25,ensemble,0.05122018661067328,0.05122018661067328,0.05122018661067328,0.05122018661067328,0.0,True,
2023-04-26,ensemble,0.047259180498092766,0.047259180498092766,0.047259180498092766,0.047259180498092766,0.0,True,
2023-04-27,ensemble,0.050149610727199284,0.050149610727199284,0.050149610727199284,0.050149610727199284,0.0,True,
2023-04-28,ensemble,0.05320742129813461,0.05320742129813461,0.05320742129813461,0.05320742129813461,0.0,True,
2023-05-01,ensemble,0.04594863902191603,0.04594863902191603,0.04594863902191603,0.04594863902191603,0.0,True,
2023-05-02,ensemble,0.045905385626616196,0.045905385626616196,0.045905385626616196,0.045905385626616196,0.0,True,
2023-05-03,ensemble,0.049493998844991956,0.049493998844991956,0.049493998844991956,0.049493998844991956,0.0,True,
2023-05-04,ensemble,0.05082796369769724,0.05082796369769724,0.05082796369769724,0.05082796369769724,0.0,True,
2023-05-05,ensemble,0.04534871722685827,0.04534871722685827,0.04534871722685827,0.04534871722685827,0.0,True,
2023-05-08,ensemble,0.04877086023141748,0.04877086023141748,0.04877086023141748,0.04877086023141748,0.0,True,
2023-05-09,ensemble,0.0439248067979278,0.0439248067979278,0.0439248067979278,0.0439248067979278,0.0,True,
2023-05-10,ensemble,0.04488005326093476,0.04488005326093476,0.04488005326093476,0.04488005326093476,0.0,True,
2023-05-11,ensemble,0.04361945366253674,0.04361945366253674,0.04361945366253674,0.04361945366253674,0.0,True,
2023-05-12,ensemble,0.045828613038888334,0.045828613038888334,0.045828613038888334,0.045828613038888334,0.0,True,
2023-05-15,ensemble,0.0425454597804517,0.0425454597804517,0.0425454597804517,0.0425454597804517,0.0,True,
2023-05-16,ensemble,0.04414064990254106,0.04414064990254106,0.04414064990254106,0.04414064990254106,0.0,True,
2023-05-17,ensemble,0.04937877545669324,0.04937877545669324,0.04937877545669324,0.04937877545669324,0.0,True,
2023-05-18,ensemble,0.041900263190323264,0.041900263190323264,0.041900263190323264,0.041900263190323264,0.0,True,
2023-05-19,ensemble,0.041627332758043256,0.041627332758043256,0.041627332758043256,0.041627332758043256,0.0,True,
2023-05-22,ensemble,0.04219130468220485,0.04219130468220485,0.04219130468220485,0.04219130468220485,0.0,True,
2023-05-23,ensemble,0.04093126696576531,0.04093126696576531,0.04093126696576531,0.04093126696576531,0.0,True,
2023-05-24,ensemble,0.040946757129061186,0.040946757129061186,0.040946757129061186,0.040946757129061186,0.0,True,
2023-05-25,ensemble,0.04221075251344699,0.04221075251344699,0.04221075251344699,0.04221075251344699,0.0,True,
2023-05-26,ensemble,0.042984297465730084,0.042984297465730084,0.042984297465730084,0.042984297465730084,0.0,True,
2023-05-30,ensemble,0.03993746082851628,0.03993746082851628,0.03993746082851628,0.03993746082851628,0.0,True,
2023-05-31,ensemble,0.04000424947137911,0.04000424947137911,0.04000424947137911,0.04000424947137911,0.0,True,
2023-06-01,ensemble,0.04119198338382152,0.04119198338382152,0.04119198338382152,0.04119198338382152,0.0,True,
2023-06-02,ensemble,0.04086762319380919,0.04086762319380919,0.04086762319380919,0.04086762319380919,0.0,True,
2023-06-05,ensemble,0.039414492012658675,0.039414492012658675,0.039414492012658675,0.039414492012658675,0.0,True,
2023-06-06,ensemble,0.03965825169284324,0.03965825169284324,0.03965825169284324,0.03965825169284324,0.0,True,
2023-06-07,ensemble,0.039660287601696056,0.039660287601696056,0.039660287601696056,0.039660287601696056,0.0,True,
2023-06-08,ensemble,0.0414775566928966,0.0414775566928966,0.0414775566928966,0.0414775566928966,0.0,True,
2023-06-09,ensemble,0.04237457219135933,0.04237457219135933,0.04237457219135933,0.04237457219135933,0.0,True,
2023-06-12,ensemble,0.04408700418208283,0.04408700418208283,0.04408700418208283,0.04408700418208283,0.0,True,
2023-06-13,ensemble,0.037323708472400935,0.037323708472400935,0.037323708472400935,0.037323708472400935,0.0,True,
2023-06-14,ensemble,0.0380253796873872,0.0380253796873872,0.0380253796873872,0.0380253796873872,0.0,True,
2023-06-15,ensemble,0.041920971157146235,0.041920971157146235,0.041920971157146235,0.041920971157146235,0.0,True,
2023-06-16,ensemble,0.036798826155972436,0.036798826155972436,0.036798826155972436,0.036798826155972436,0.0,True,
2023-06-20,ensemble,0.03824927714637513,0.03824927714637513,0.03824927714637513,0.03824927714637513,0.0,True,
2023-06-21,ensemble,0.03541598335373778,0.03541598335373778,0.03541598335373778,0.03541598335373778,0.0,True,
2023-06-22,ensemble,0.035723318948045646,0.035723318948045646,0.035723318948045646,0.035723318948045646,0.0,True,
2023-06-23,ensemble,0.03934978406237413,0.03934978406237413,0.03934978406237413,0.03934978406237413,0.0,True,
2023-06-26,ensemble,0.03428060182533635,0.03428060182533635,0.03428060182533635,0.03428060182533635,0.0,True,
2023-06-27,ensemble,0.03604084712274262,0.03604084712274262,0.03604084712274262,0.03604084712274262,0.0,True,
2023-06-28,ensemble,0.0340353206359954,0.0340353206359954,0.0340353206359954,0.0340353206359954,0.0,True,
2023-06-29,ensemble,0.03424216050126272,0.03424216050126272,0.03424216050126272,0.03424216050126272,0.0,True,
2023-06-30,ensemble,0.034479260555539466,0.034479260555539466,0.034479260555539466,0.034479260555539466,0.0,True,
2023-07-03,ensemble,0.03377288094911965,0.03377288094911965,0.03377288094911965,0.03377288094911965,0.0,True,
2023-07-05,ensemble,0.033723030479021546,0.033723030479021546,0.033723030479021546,0.033723030479021546,0.0,True,
2023-07-06,ensemble,0.03458091272927749,0.03458091272927749,0.03458091272927749,0.03458091272927749,0.0,True,
2023-07-07,ensemble,0.033512050768110035,0.033512050768110035,0.033512050768110035,0.033512050768110035,0.0,True,
2023-07-10,ensemble,0.03391884010555326,0.03391884010555326,0.03391884010555326,0.03391884010555326,0.0,True,
2023-07-11,ensemble,0.033618819377942796,0.033618819377942796,0.033618819377942796,0.033618819377942796,0.0,True,
2023-07-12,ensemble,0.03337305672028339,0.03337305672028339,0.03337305672028339,0.03337305672028339,0.0,True,
2023-07-13,ensemble,0.033266089148587676,0.033266089148587676,0.033266089148587676,0.033266089148587676,0.0,True,
2023-07-14,ensemble,0.03465088736336544,0.03465088736336544,0.03465088736336544,0.03465088736336544,0.0,True,
2023-07-17,ensemble,0.03308633287887332,0.03308633287887332,0.03308633287887332,0.03308633287887332,0.0,True,
2023-07-18,ensemble,0.03572066877253935,0.03572066877253935,0.03572066877253935,0.03572066877253935,0.0,True,
2023-07-19,ensemble,0.03261157666472831,0.03261157666472831,0.03261157666472831,0.03261157666472831,0.0,True,
2023-07-20,ensemble,0.03283269817673674,0.03283269817673674,0.03283269817673674,0.03283269817673674,0.0,True,
2023-07-21,ensemble,0.03265592187369448,0.03265592187369448,0.03265592187369448,0.03265592187369448,0.0,True,
2023-07-24,ensemble,0.03185930621090795,0.03185930621090795,0.03185930621090795,0.03185930621090795,0.0,True,
2023-07-25,ensemble,0.03237702907500551,0.03237702907500551,0.03237702907500551,0.03237702907500551,0.0,True,
2023-07-26,ensemble,0.03439975108074391,0.03439975108074391,0.03439975108074391,0.03439975108074391,0.0,True,
2023-07-27,ensemble,0.03206208716543819,0.03206208716543819,0.03206208716543819,0.03206208716543819,0.0,True,
2023-07-28,ensemble,0.03227278734732241,0.03227278734732241,0.03227278734732241,0.03227278734732241,0.0,True,
2023-07-31,ensemble,0.030884974040030082,0.030884974040030082,0.030884974040030082,0.030884974040030082,0.0,True,
2023-08-01,ensemble,0.030966784005166607,0.030966784005166607,0.030966784005166607,0.030966784005166607,0.0,True,
2023-08-02,ensemble,0.031933607796333516,0.031933607796333516,0.031933607796333516,0.031933607796333516,0.0,True,
2023-08-03,ensemble,0.03078539986654511,0.03078539986654511,0.03078539986654511,0.03078539986654511,0.0,True,
2023-08-04,ensemble,0.030749297301892443,0.030749297301892443,0.030749297301892443,0.030749297301892443,0.0,True,
2023-08-07,ensemble,0.030765117702634126,0.030765117702634126,0.030765117702634126,0.030765117702634126,0.0,True,
2023-08-08,ensemble,0.030777788546056086,0.030777788546056086,0.030777788546056086,0.030777788546056086,0.0,True,
2023-08-09,ensemble,0.03248821235799741,0.03248821235799741,0.03248821235799741,0.03248821235799741,0.0,True,
2023-08-10,ensemble,0.030471255889795146,0.030471255889795146,0.030471255889795146,0.030471255889795146,0.0,True,
2023-08-11,ensemble,0.031576958884045436,0.031576958884045436,0.031576958884045436,0.031576958884045436,0.0,True,
2023-08-14,ensemble,0.03008610401767882,0.03008610401767882,0.03008610401767882,0.03008610401767882,0.0,True,
2023-08-15,ensemble,0.03012036476127811,0.03012036476127811,0.03012036476127811,0.03012036476127811,0.0,True,
2023-08-16,ensemble,0.030311107270540424,0.030311107270540424,0.030311107270540424,0.030311107270540424,0.0,True,
2023-08-17,ensemble,0.030119384265322194,0.030119384265322194,0.030119384265322194,0.030119384265322194,0.0,True,
2023-08-18,ensemble,0.03077717390858047,0.03077717390858047,0.03077717390858047,0.03077717390858047,0.0,True,
2023-08-21,ensemble,0.031789644732906366,0.031789644732906366,0.031789644732906366,0.031789644732906366,0.0,True,
2023-08-22,ensemble,0.029760719794817776,0.029760719794817776,0.029760719794817776,0.029760719794817776,0.0,True,
2023-08-23,ensemble,0.029856212786029138,0.029856212786029138,0.029856212786029138,0.029856212786029138,0.0,True,
2023-08-24,ensemble,0.030791195749985303,0.030791195749985303,0.030791195749985303,0.030791195749985303,0.0,True,
2023-08-25,ensemble,0.034831042867440876,0.034831042867440876,0.034831042867440876,0.034831042867440876,0.0,True,
2023-08-28,ensemble,0.029069915069763468,0.029069915069763468,0.029069915069763468,0.029069915069763468,0.0,True,
2023-08-29,ensemble,0.02955498331618702,0.02955498331618702,0.02955498331618702,0.02955498331618702,0.0,True,
2023-08-30,ensemble,0.029202323682304514,0.029202323682304514,0.029202323682304514,0.029202323682304514,0.0,True,
2023-08-31,ensemble,0.028917568772426055,0.028917568772426055,0.028917568772426055,0.028917568772426055,0.0,True,
2023-09-01,ensemble,0.02928071996106328,0.02928071996106328,0.02928071996106328,0.02928071996106328,0.0,True,
2023-09-05,ensemble,0.02875268232085804,0.02875268232085804,0.02875268232085804,0.02875268232085804,0.0,True,
2023-09-06,ensemble,0.02999776702760515,0.02999776702760515,0.02999776702760515,0.02999776702760515,0.0,True,
2023-09-07,ensemble,0.028692935587300076,0.028692935587300076,0.028692935587300076,0.028692935587300076,0.0,True,
2023-09-08,ensemble,0.02943120190137116,0.02943120190137116,0.02943120190137116,0.02943120190137116,0.0,True,
2023-09-11,ensemble,0.028615847886672933,0.028615847886672933,0.028615847886672933,0.028615847886672933,0.0,True,
2023-09-12,ensemble,0.03629897761069689,0.03629897761069689,0.03629897761069689,0.03629897761069689,0.0,True,
2023-09-13,ensemble,0.027387044938264733,0.027387044938264733,0.027387044938264733,0.027387044938264733,0.0,True,
2023-09-14,ensemble,0.027891847237389786,0.027891847237389786,0.027891847237389786,0.027891847237389786,0.0,True,
2023-09-15,ensemble,0.02810669832566095,0.02810669832566095,0.02810669832566095,0.02810669832566095,0.0,True,
2023-09-18,ensemble,0.02685195240015721,0.02685195240015721,0.02685195240015721,0.02685195240015721,0.0,True,
2023-09-19,ensemble,0.02708298472991325,0.02708298472991325,0.02708298472991325,0.02708298472991325,0.0,True,
2023-09-20,ensemble,0.02781142872056712,0.02781142872056712,0.02781142872056712,0.02781142872056712,0.0,True,
2023-09-21,ensemble,0.026976756786124056,0.026976756786124056,0.026976756786124056,0.026976756786124056,0.0,True,
2023-09-22,ensemble,0.027788948604396586,0.027788948604396586,0.027788948604396586,0.027788948604396586,0.0,True,
2023-09-25,ensemble,0.026683145683817196,0.026683145683817196,0.026683145683817196,0.026683145683817196,0.0,True,
2023-09-26,ensemble,0.026461249685783186,0.026461249685783186,0.026461249685783186,0.026461249685783186,0.0,True,
2023-09-27,ensemble,0.02795093608984255,0.02795093608984255,0.02795093608984255,0.02795093608984255,0.0,True,
2023-09-28,ensemble,0.028071787743824673,0.028071787743824673,0.028071787743824673,0.028071787743824673,0.0,True,
2023-09-29,ensemble,0.02701974608406048,0.02701974608406048,0.02701974608406048,0.02701974608406048,0.0,True,
2023-10-02,ensemble,0.028320739235557606,0.028320739235557606,0.028320739235557606,0.028320739235557606,0.0,True,
2023-10-03,ensemble,0.029287542599354024,0.029287542599354024,0.029287542599354024,0.029287542599354024,0.0,True,
2023-10-04,ensemble,0.02511295292004816,0.02511295292004816,0.02511295292004816,0.02511295292004816,0.0,True,
2023-10-05,ensemble,0.0254779513906112,0.0254779513906112,0.0254779513906112,0.0254779513906112,0.0,True,
2023-10-06,ensemble,0.02842884426321133,0.02842884426321133,0.02842884426321133,0.02842884426321133,0.0,True,
2023-10-09,ensemble,0.024197774874448037,0.024197774874448037,0.024197774874448037,0.024197774874448037,0.0,True,
2023-10-10,ensemble,0.024074905002128534,0.024074905002128534,0.024074905002128534,0.024074905002128534,0.0,True,
2023-10-11,ensemble,0.02390086533328726,0.02390086533328726,0.02390086533328726,0.02390086533328726,0.0,True,
2023-10-12,ensemble,0.026662419963989537,0.026662419963989537,0.026662419963989537,0.026662419963989537,0.0,True,
2023-10-13,ensemble,0.02578638104380302,0.02578638104380302,0.02578638104380302,0.02578638104380302,0.0,True,
2023-10-16,ensemble,0.02569368555571744,0.02569368555571744,0.02569368555571744,0.02569368555571744,0.0,True,
2023-10-17,ensemble,0.023302476354639945,0.023302476354639945,0.023302476354639945,0.023302476354639945,0.0,True,
2023-10-18,ensemble,0.023053408119003253,0.023053408119003253,0.023053408119003253,0.023053408119003253,0.0,True,
2023-10-19,ensemble,0.023155777422694174,0.023155777422694174,0.023155777422694174,0.023155777422694174,0.0,True,
2023-10-20,ensemble,0.02535797446726805,0.02535797446726805,0.02535797446726805,0.02535797446726805,0.0,True,
2023-10-23,ensemble,0.022887131553224183,0.022887131553224183,0.022887131553224183,0.022887131553224183,0.0,True,
2023-10-24,ensemble,0.02327465037217534,0.02327465037217534,0.02327465037217534,0.02327465037217534,0.0,True,
2023-10-25,ensemble,0.022569553129717073,0.022569553129717073,0.022569553129717073,0.022569553129717073,0.0,True,
2023-10-26,ensemble,0.022543794005283908,0.022543794005283908,0.022543794005283908,0.022543794005283908,0.0,True,
2023-10-27,ensemble,0.02468139396916156,0.02468139396916156,0.02468139396916156,0.02468139396916156,0.0,True,
2023-10-30,ensemble,0.022325291379829318,0.022325291379829318,0.022325291379829318,0.022325291379829318,0.0,True,
2023-10-31,ensemble,0.02215654612931469,0.02215654612931469,0.02215654612931469,0.02215654612931469,0.0,True,
2023-11-01,ensemble,0.024832232329255015,0.024832232329255015,0.024832232329255015,0.024832232329255015,0.0,True,
2023-11-02,ensemble,0.0227281777350286,0.0227281777350286,0.0227281777350286,0.0227281777350286,0.0,True,
2023-11-03,ensemble,0.023130956216297845,0.023130956216297845,0.023130956216297845,0.023130956216297845,0.0,True,
2023-11-06,ensemble,0.022360318900800244,0.022360318900800244,0.022360318900800244,0.022360318900800244,0.0,True,
2023-11-07,ensemble,0.022021853651957978,0.022021853651957978,0.022021853651957978,0.022021853651957978,0.0,True,
2023-11-08,ensemble,0.023636184664344487,0.023636184664344487,0.023636184664344487,0.023636184664344487,0.0,True,
2023-11-09,ensemble,0.03360412305669301,0.03360412305669301,0.03360412305669301,0.03360412305669301,0.0,True,
2023-11-10,ensemble,0.02130474795101728,0.02130474795101728,0.02130474795101728,0.02130474795101728,0.0,True,
2023-11-13,ensemble,0.019836240002125194,0.019836240002125194,0.019836240002125194,0.019836240002125194,0.0,True,
2023-11-14,ensemble,0.02018158153430536,0.02018158153430536,0.02018158153430536,0.02018158153430536,0.0,True,
2023-11-15,ensemble,0.02004511306959067,0.02004511306959067,0.02004511306959067,0.02004511306959067,0.0,True,
2023-11-16,ensemble,0.019761707036317487,0.019761707036317487,0.019761707036317487,0.019761707036317487,0.0,True,
2023-11-17,ensemble,0.019747525278553824,0.019747525278553824,0.019747525278553824,0.019747525278553824,0.0,True,
2023-11-20,ensemble,0.019803035966212704,0.019803035966212704,0.019803035966212704,0.019803035966212704,0.0,True,
2023-11-21,ensemble,0.020434020484521045,0.020434020484521045,0.020434020484521045,0.020434020484521045,0.0,True,
2023-11-22,ensemble,0.019752065570378733,0.019752065570378733,0.019752065570378733,0.019752065570378733,0.0,True,
2023-11-24,ensemble,0.01951771754257589,0.01951771754257589,0.01951771754257589,0.01951771754257589,0.0,True,
2023-11-27,ensemble,0.02045699818951229,0.02045699818951229,0.02045699818951229,0.02045699818951229,0.0,True,
2023-11-28,ensemble,0.019247702247554017,0.019247702247554017,0.019247702247554017,0.019247702247554017,0.0,True,
2023-11-29,ensemble,0.023182639077295085,0.023182639077295085,0.023182639077295085,0.023182639077295085,0.0,True,
2023-11-30,ensemble,0.018810272204763195,0.018810272204763195,0.018810272204763195,0.018810272204763195,0.0,True,
2023-12-01,ensemble,0.01880072543411172,0.01880072543411172,0.01880072543411172,0.01880072543411172,0.0,True,
2023-12-04,ensemble,0.01968071481103063,0.01968071481103063,0.01968071481103063,0.01968071481103063,0.0,True,
2023-12-05,ensemble,0.019019046510294922,0.019019046510294922,0.019019046510294922,0.019019046510294922,0.0,True,
2023-12-06,ensemble,0.018047396329957787,0.018047396329957787,0.018047396329957787,0.018047396329957787,0.0,True,
2023-12-07,ensemble,0.018303884064980666,0.018303884064980666,0.018303884064980666,0.018303884064980666,0.0,True,
2023-12-08,ensemble,0.01823333928539738,0.01823333928539738,0.01823333928539738,0.01823333928539738,0.0,True,
2023-12-11,ensemble,0.018575740663486624,0.018575740663486624,0.018575740663486624,0.018575740663486624,0.0,True,
2023-12-12,ensemble,0.017862079297678364,0.017862079297678364,0.017862079297678364,0.017862079297678364,0.0,True,
2023-12-13,ensemble,0.01794615132465975,0.01794615132465975,0.01794615132465975,0.01794615132465975,0.0,True,
2023-12-14,ensemble,0.02027358002591398,0.02027358002591398,0.02027358002591398,0.02027358002591398,0.0,True,
2023-12-15,ensemble,0.018621561282696934,0.018621561282696934,0.018621561282696934,0.018621561282696934,0.0,True,
2023-12-18,ensemble,0.017322425659543735,0.017322425659543735,0.017322425659543735,0.017322425659543735,0.0,True,
2023-12-19,ensemble,0.016996375466389838,0.016996375466389838,0.016996375466389838,0.016996375466389838,0.0,True,
2023-12-20,ensemble,0.0180827816794862,0.0180827816794862,0.0180827816794862,0.0180827816794862,0.0,True,
2023-12-21,ensemble,0.018001714680274138,0.018001714680274138,0.018001714680274138,0.018001714680274138,0.0,True,
2023-12-22,ensemble,0.01716109190430646,0.01716109190430646,0.01716109190430646,0.01716109190430646,0.0,True,
2023-12-26,ensemble,0.016970476558655096,0.016970476558655096,0.016970476558655096,0.016970476558655096,0.0,True,
2023-12-27,ensemble,0.017504681550457188,0.017504681550457188,0.017504681550457188,0.017504681550457188,0.0,True,
2023-12-28,ensemble,0.018074447231176866,0.018074447231176866,0.018074447231176866,0.018074447231176866,0.0,True,
