as_of_date,direction,implied_variance,forecast_variance,variance_edge,variance_risk_premium,zscore,regime,entry_threshold,approved,model_name
2022-02-08,flat,0.045952781956,0.019281951777246117,-0.026670830178753883,0.026670830178753883,,high_vol__flat,0.9375,True,ensemble
2022-02-09,flat,0.039744010881000005,0.019544028989799116,-0.02019998189120089,0.02019998189120089,,high_vol__flat,0.9375,True,ensemble
2022-02-10,flat,0.05726640441599999,0.01974664057632916,-0.03751976383967083,0.03751976383967083,,high_vol__flat,0.9375,True,ensemble
2022-02-11,flat,0.075044767249,0.02012957364856845,-0.05491519360043155,0.05491519360043155,,high_vol__flat,0.9375,True,ensemble
2022-02-14,flat,0.08026738922499999,0.020536060508164672,-0.059731328716835314,0.059731328716835314,,high_vol__flat,0.9375,True,ensemble
2022-02-15,flat,0.06608447076099999,0.020686330806593465,-0.04539813995440653,0.04539813995440653,,high_vol__flat,0.9375,True,ensemble
2022-02-16,flat,0.058873684321,0.020840155141085677,-0.03803352917991432,0.03803352917991432,,high_vol__flat,0.9375,True,ensemble
2022-02-17,flat,0.07904307331600001,0.021041967011425095,-0.05800110630457492,0.05800110630457492,,high_vol__flat,0.9375,True,ensemble
2022-02-18,flat,0.07710396097599999,0.021500030999172443,-0.055603929976827546,0.055603929976827546,,high_vol__flat,0.9375,True,ensemble
2022-02-22,flat,0.08280236451600001,0.023761200071479197,-0.059041164444520816,0.059041164444520816,,high_vol__flat,0.9375,True,ensemble
2022-02-23,flat,0.09619674433599999,0.02147976546458387,-0.07471697887141612,0.07471697887141612,,high_vol__flat,0.9375,True,ensemble
2022-02-24,flat,0.09208493702499998,0.0239215081324202,-0.06816342889257979,0.06816342889257979,,high_vol__flat,0.9375,True,ensemble
2022-02-25,flat,0.07601655552099999,0.022059542655118027,-0.05395701286588196,0.05395701286588196,,high_vol__flat,0.9375,True,ensemble
2022-02-28,flat,0.090717825636,0.022346903036254293,-0.06837092259974571,0.06837092259974571,,high_vol__flat,0.9375,True,ensemble
2022-03-01,flat,0.111009578761,0.022376124306178302,-0.0886334544548217,0.0886334544548217,,high_vol__flat,0.9375,True,ensemble
2022-03-02,flat,0.094437592249,0.023357482217658737,-0.07108011003134126,0.07108011003134126,,high_vol__flat,0.9375,True,ensemble
2022-03-03,flat,0.09275496624900001,0.0218985492375017,-0.07085641701149831,0.07085641701149831,,high_vol__flat,0.9375,True,ensemble
2022-03-04,flat,0.10236864240099999,0.02260835479931296,-0.07976028760168703,0.07976028760168703,,high_vol__flat,0.9375,True,ensemble
2022-03-07,flat,0.133187772601,0.02308596738596647,-0.11010180521503354,0.11010180521503354,,high_vol__flat,0.9375,True,ensemble
2022-03-08,flat,0.123589511809,0.023304200828958455,-0.10028531098004155,0.10028531098004155,,high_vol__flat,0.9375,True,ensemble
2022-03-09,flat,0.105543115876,0.02357270194960761,-0.0819704139263924,0.0819704139263924,,high_vol__flat,0.9375,True,ensemble
2022-03-10,flat,0.091632738681,0.023631075408586513,-0.06800166327241348,0.06800166327241348,,high_vol__flat,0.9375,True,ensemble
2022-03-11,flat,0.09459376872099998,0.02356624631079123,-0.07102752241020875,0.07102752241020875,,high_vol__flat,0.9375,True,ensemble
2022-03-14,flat,0.10093329,0.023896798173759233,-0.07703649182624075,0.07703649182624075,,high_vol__flat,0.9375,True,ensemble
2022-03-15,flat,0.089068224249,0.02518848995376691,-0.0638797342952331,0.0638797342952331,,high_vol__flat,0.9375,True,ensemble
2022-03-16,flat,0.070980149241,0.024784553583051462,-0.04619559565794854,0.04619559565794854,,high_vol__flat,0.9375,True,ensemble
2022-03-17,flat,0.065920049001,0.024999972099042873,-0.04092007690195713,0.04092007690195713,,high_vol__flat,0.9375,True,ensemble
2022-03-18,flat,0.056830268881,0.02493497678064266,-0.03189529210035734,0.03189529210035734,,high_vol__flat,0.9375,True,ensemble
2022-03-21,flat,0.055482860304,0.02497382233591351,-0.030509037968086492,0.030509037968086492,,high_vol__flat,0.9375,True,ensemble
2022-03-22,flat,0.052509264200999994,0.025037373287797295,-0.0274718909132027,0.0274718909132027,,high_vol__flat,0.9375,True,ensemble
2022-03-23,flat,0.055494638329,0.02604677096689903,-0.02944786736210097,0.02944786736210097,,high_vol__flat,0.9375,True,ensemble
2022-03-24,flat,0.047081622289,0.025047959183424777,-0.022033663105575224,0.022033663105575224,,high_vol__flat,0.9375,True,ensemble
2022-03-25,flat,0.043234469041,0.024994053675670418,-0.018240415365329582,0.018240415365329582,,high_vol__flat,0.9375,True,ensemble
2022-03-28,flat,0.03851563251600001,0.02509426890971669,-0.013421363606283317,0.013421363606283317,,high_vol__flat,0.9375,True,ensemble
2022-03-29,short_vol,0.035637510841,0.025569246672058486,-0.010068264168941517,0.010068264168941517,1.462769028854568,high_vol__flat,0.9375,True,ensemble
2022-03-30,short_vol,0.037306149904,0.0258305135498442,-0.011475636354155796,0.011475636354155796,1.4091985715863626,high_vol__flat,0.9375,True,ensemble
2022-03-31,short_vol,0.042190392409,0.025089937081484933,-0.017100455327515068,0.017100455327515068,1.1958613236593414,high_vol__flat,0.9375,True,ensemble
2022-04-01,short_vol,0.03851720256399999,0.024994812751825853,-0.01352238981217414,0.01352238981217414,1.3259383644386693,high_vol__flat,0.9375,True,ensemble
2022-04-04,short_vol,0.034448102403999994,0.02513008021048193,-0.009318022193518065,0.009318022193518065,1.471667299385641,high_vol__flat,0.9375,True,ensemble
2022-04-05,short_vol,0.044233240489,0.02532946169556941,-0.01890377879343059,0.01890377879343059,1.093967473638445,high_vol__flat,0.9375,True,ensemble
2022-04-06,flat,0.048715111224999996,0.025104287997521773,-0.023610823227478223,0.023610823227478223,0.9118635092065566,high_vol__flat,0.9375,True,ensemble
2022-04-07,short_vol,0.046382944689,0.02506274849461371,-0.021320196194386288,0.021320196194386288,1.0094870289701872,high_vol__flat,0.9375,True,ensemble
2022-04-08,short_vol,0.044671358736,0.02497438036092736,-0.01969697837507264,0.01969697837507264,1.0834945331789323,high_vol__flat,0.9375,True,ensemble
2022-04-11,flat,0.059363860609,0.02583991377610208,-0.033523946832897916,0.033523946832897916,0.5396942643560887,high_vol__flat,0.9375,True,ensemble
2022-04-12,flat,0.05894844084900001,0.025280864914789106,-0.0336675759342109,0.0336675759342109,0.5486739240427078,high_vol__flat,0.9375,True,ensemble
2022-04-13,short_vol,0.047691134689,0.025377861179215873,-0.022313273509784126,0.022313273509784126,0.9947028832032335,high_vol__flat,0.9375,True,ensemble
2022-04-14,short_vol,0.051469543161,0.025571297113262344,-0.025898246047737654,0.025898246047737654,0.8370436907944273,normal_vol__flat,0.75,True,ensemble
2022-04-18,short_vol,0.049142909123999996,0.0256304036421606,-0.023512505481839398,0.023512505481839398,0.9100823311484354,normal_vol__flat,0.75,True,ensemble
2022-04-19,short_vol,0.045677520729,0.025776015807431423,-0.019901504921568575,0.019901504921568575,1.0195257605016743,normal_vol__flat,0.75,True,ensemble
2022-04-20,short_vol,0.041225647681,0.02577502297960393,-0.015450624701396066,0.015450624701396066,1.1556688647890856,normal_vol__flat,0.75,True,ensemble
2022-04-21,flat,0.051455024569,0.02542946069242397,-0.026025563876576032,0.026025563876576032,0.7118118271626082,normal_vol__flat,0.75,True,ensemble
2022-04-22,flat,0.079598465424,0.026209743869359047,-0.053388721554640944,0.053388721554640944,-0.40734289411594815,high_vol__flat,0.9375,True,ensemble
2022-04-25,flat,0.07280768924099999,0.026540605788063425,-0.046267083452936564,0.046267083452936564,-0.13815048915585657,high_vol__flat,0.9375,True,ensemble
2022-04-26,long_vol,0.11242407820900001,0.027607080214257992,-0.08481699799474202,0.08481699799474202,-1.6720174272433677,high_vol__flat,0.9375,True,ensemble
2022-04-27,long_vol,0.100010900025,0.02749660465300626,-0.07251429537199375,0.07251429537199375,-1.1426816989570159,high_vol__flat,0.9375,True,ensemble
2022-04-28,flat,0.08984406760000001,0.02793049458555167,-0.06191357301444834,0.06191357301444834,-0.6971196252984524,high_vol__flat,0.9375,True,ensemble
2022-04-29,long_vol,0.11155600000000002,0.02960522241789341,-0.0819507775821066,0.0819507775821066,-1.4388271072915273,high_vol__flat,0.9375,True,ensemble
2022-05-02,long_vol,0.10487882250000002,0.030483128884953446,-0.07439569361504658,0.07439569361504658,-1.1082794618402783,high_vol__flat,0.9375,True,ensemble
2022-05-03,flat,0.08574355240000002,0.030636822729206127,-0.05510672967079389,0.05510672967079389,-0.3462068263285497,high_vol__flat,0.9375,True,ensemble
2022-05-04,flat,0.064639503049,0.031490536085058946,-0.033148966963941054,0.033148966963941054,0.5070775546359497,high_vol__flat,0.9375,True,ensemble
2022-05-05,flat,0.097236701584,0.03305754300174945,-0.06417915858225054,0.06417915858225054,-0.6751118667482306,high_vol__flat,0.9375,True,ensemble
2022-05-06,flat,0.09132484000000002,0.03283610584177484,-0.05848873415822518,0.05848873415822518,-0.4322611495113196,high_vol__flat,0.9375,True,ensemble
2022-05-09,long_vol,0.12087999168399999,0.0367088581530992,-0.08417113353090079,0.08417113353090079,-1.3868081214577552,high_vol__flat,0.9375,True,ensemble
2022-05-10,long_vol,0.10889274012099999,0.03507013218179899,-0.07382260793920101,0.07382260793920101,-0.9678881345254046,high_vol__flat,0.9375,True,ensemble
2022-05-11,flat,0.105853273201,0.03553680051432887,-0.07031647268667113,0.07031647268667113,-0.8232872675638746,high_vol__flat,0.9375,True,ensemble
2022-05-12,flat,0.10114371696100001,0.03436062476951733,-0.06678309219148268,0.06678309219148268,-0.6723877194633129,high_vol__flat,0.9375,True,ensemble
2022-05-13,flat,0.08320859468100002,0.03514055347693121,-0.04806804120406881,0.04806804120406881,0.045146212179396385,high_vol__flat,0.9375,True,ensemble
2022-05-16,flat,0.07550075107600002,0.03465982142210798,-0.040840929653892036,0.040840929653892036,0.3093234534046377,high_vol__flat,0.9375,True,ensemble
2022-05-17,flat,0.06824947251599998,0.03543278729949489,-0.0328166852165051,0.0328166852165051,0.5987353122297827,high_vol__flat,0.9375,True,ensemble
2022-05-18,flat,0.09576982408899999,0.03673962224604147,-0.05903020184295852,0.05903020184295852,-0.3963919067412821,high_vol__flat,0.9375,True,ensemble
2022-05-19,flat,0.08638661505600001,0.03703420332906507,-0.04935241172693494,0.04935241172693494,-0.045436337311628563,high_vol__flat,0.9375,True,ensemble
2022-05-20,flat,0.08641542122499998,0.03641800909571161,-0.04999741212928837,0.04999741212928837,-0.08213528205795874,high_vol__flat,0.9375,True,ensemble
2022-05-23,flat,0.08107174236100001,0.03755861469754898,-0.04351312766345103,0.04351312766345103,0.1607237011216121,high_vol__flat,0.9375,True,ensemble
2022-05-24,flat,0.08667194880100001,0.037438317877698434,-0.04923363092330158,0.04923363092330158,-0.07212612599181885,high_vol__flat,0.9375,True,ensemble
2022-05-25,flat,0.080665656289,0.0373698577542004,-0.043295798534799604,0.043295798534799604,0.13132520677771756,high_vol__flat,0.9375,True,ensemble
2022-05-26,flat,0.075763663504,0.03764666048056112,-0.038117003023438886,0.038117003023438886,0.3168265889491022,high_vol__flat,0.9375,True,ensemble
2022-05-27,flat,0.066251156449,0.03816958511144783,-0.028081571337552166,0.028081571337552166,0.6914518241965879,high_vol__flat,0.9375,True,ensemble
2022-05-31,flat,0.068563851409,0.038539291405331605,-0.03002456000366839,0.03002456000366839,0.5884425833301996,high_vol__flat,0.9375,True,ensemble
2022-06-01,flat,0.065839454464,0.038725036315163955,-0.027114418148836042,0.027114418148836042,0.6913147627116377,high_vol__flat,0.9375,True,ensemble
2022-06-02,flat,0.061244865529,0.038598719544377144,-0.022646145984622855,0.022646145984622855,0.8696373989851781,high_vol__flat,0.9375,True,ensemble
2022-06-03,flat,0.061289419489000005,0.03874078707890968,-0.022548632410090322,0.022548632410090322,0.8485432279066893,high_vol__flat,0.9375,True,ensemble
2022-06-06,flat,0.062773799209,0.03883187119274487,-0.02394192801625513,0.02394192801625513,0.7566117137008979,high_vol__flat,0.9375,True,ensemble
2022-06-07,short_vol,0.0576096004,0.03884496668521424,-0.01876463371478576,0.01876463371478576,0.9678076358736729,high_vol__flat,0.9375,True,ensemble
2022-06-08,short_vol,0.057481980515999995,0.03872721379835801,-0.018754766717641987,0.018754766717641987,0.9415329824405592,high_vol__flat,0.9375,True,ensemble
2022-06-09,flat,0.068247905049,0.03924227116259164,-0.02900563388640836,0.02900563388640836,0.4241215025506263,high_vol__flat,0.9375,True,ensemble
2022-06-10,flat,0.076911374241,0.04007143395155624,-0.03683994028944376,0.03683994028944376,0.034291700498298223,high_vol__flat,0.9375,True,ensemble
2022-06-13,long_vol,0.11573604,0.043019655881494874,-0.07271638411850512,0.07271638411850512,-1.653011026621482,high_vol__flat,0.9375,True,ensemble
2022-06-14,long_vol,0.106774711696,0.042695025084355964,-0.06407968661164404,0.06407968661164404,-1.2010289742959939,high_vol__flat,0.9375,True,ensemble
2022-06-15,flat,0.08784584654399999,0.04391791683270704,-0.04392792971129295,0.04392792971129295,-0.2404790932019446,high_vol__flat,0.9375,True,ensemble
2022-06-16,long_vol,0.108321949129,0.044611165657169896,-0.06371078347183011,0.06371078347183011,-1.135495893867154,high_vol__flat,0.9375,True,ensemble
2022-06-17,flat,0.09681867864900001,0.04362269996062848,-0.05319597868837153,0.05319597868837153,-0.6242127355165689,high_vol__flat,0.9375,True,ensemble
2022-06-21,flat,0.091184673024,0.04460061657315337,-0.046584056450846636,0.046584056450846636,-0.29783291767763287,high_vol__flat,0.9375,True,ensemble
2022-06-22,flat,0.084019979044,0.04454025379176978,-0.03947972525223023,0.03947972525223023,0.05283272600337695,high_vol__flat,0.9375,True,ensemble
2022-06-23,flat,0.084422208025,0.04434682432943455,-0.04007538369556545,0.04007538369556545,0.04632291534056621,high_vol__flat,0.9375,True,ensemble
2022-06-24,flat,0.07418378268900001,0.04525394023674132,-0.028929842452258693,0.028929842452258693,0.60712018860285,high_vol__flat,0.9375,True,ensemble
2022-06-27,flat,0.07244656728099999,0.04547034609935656,-0.02697622118164343,0.02697622118164343,0.7254188959161678,high_vol__flat,0.9375,True,ensemble
2022-06-28,flat,0.080251524369,0.04576642172989963,-0.03448510263910037,0.03448510263910037,0.37191632547104914,high_vol__flat,0.9375,True,ensemble
2022-06-29,flat,0.07946873760399999,0.04568493647110111,-0.033783801132898875,0.033783801132898875,0.43093077507518723,high_vol__flat,0.9375,True,ensemble
2022-06-30,flat,0.08255737958399999,0.04566297046140519,-0.0368944091225948,0.0368944091225948,0.3030280704475653,high_vol__flat,0.9375,True,ensemble
2022-07-01,flat,0.071396908804,0.045342889202563755,-0.026054019601436246,0.026054019601436246,0.8811330219726413,high_vol__flat,0.9375,True,ensemble
2022-07-05,flat,0.07582588322500002,0.04539109768866259,-0.030434785536337425,0.030434785536337425,0.6602026480214999,high_vol__flat,0.9375,True,ensemble
2022-07-06,flat,0.07156106508099999,0.0454284359538255,-0.02613262912717449,0.02613262912717449,0.8956560601634505,high_vol__flat,0.9375,True,ensemble
2022-07-07,short_vol,0.06801246726400001,0.04565799169305632,-0.022354475570943687,0.022354475570943687,1.101565789113651,high_vol__flat,0.9375,True,ensemble
2022-07-08,short_vol,0.060589330201000005,0.04500737789391496,-0.015581952307085048,0.015581952307085048,1.4237073850554989,high_vol__flat,0.9375,True,ensemble
2022-07-11,short_vol,0.068585324544,0.04502367324179797,-0.02356165130220203,0.02356165130220203,0.9903005974169977,high_vol__flat,0.9375,True,ensemble
2022-07-12,flat,0.07439474451599999,0.04487985400233916,-0.02951489051366083,0.02951489051366083,0.6905283851586453,high_vol__flat,0.9375,True,ensemble
2022-07-13,flat,0.07185401913600001,0.044759523001179476,-0.027094496134820532,0.027094496134820532,0.8189883322272266,high_vol__flat,0.9375,True,ensemble
2022-07-14,short_vol,0.06965640562500001,0.044782150049498495,-0.02487425557550152,0.02487425557550152,0.9375867324177962,high_vol__flat,0.9375,True,ensemble
2022-07-15,short_vol,0.058756790404,0.045655061910491596,-0.013101728493508408,0.013101728493508408,1.5363685899447916,high_vol__flat,0.9375,True,ensemble
2022-07-18,short_vol,0.06398876160000001,0.04548505217045028,-0.018503709429549736,0.018503709429549736,1.2625718246422095,high_vol__flat,0.9375,True,ensemble
2022-07-19,short_vol,0.060124020804,0.045486641657611626,-0.014637379146388373,0.014637379146388373,1.4377635414402525,high_vol__flat,0.9375,True,ensemble
2022-07-20,short_vol,0.05694570868900001,0.04506678704870429,-0.01187892164029572,0.01187892164029572,1.517581120434017,high_vol__flat,0.9375,True,ensemble
2022-07-21,short_vol,0.053339750116,0.045412876791188224,-0.007926873324811776,0.007926873324811776,1.6464528729236227,high_vol__flat,0.9375,True,ensemble
2022-07-22,short_vol,0.053067111769,0.044878012493126763,-0.00818909927587324,0.00818909927587324,1.6009748784580704,high_vol__flat,0.9375,True,ensemble
2022-07-25,short_vol,0.054426557025,0.0449787250893616,-0.009447831935638404,0.009447831935638404,1.490906874246752,high_vol__flat,0.9375,True,ensemble
2022-07-26,short_vol,0.060918631489,0.04486547925917875,-0.016053152229821253,0.016053152229821253,1.1182582087125497,normal_vol__flat,0.75,True,ensemble
2022-07-27,short_vol,0.054022775184,0.045519797843026316,-0.008502977340973682,0.008502977340973682,1.4767536580851826,high_vol__flat,0.9375,True,ensemble
2022-07-28,short_vol,0.04988343571599999,0.04553366326893794,-0.004349772447062049,0.004349772447062049,1.6488694278053915,high_vol__flat,0.9375,True,ensemble
2022-07-29,short_vol,0.045494330436000006,0.04550155943947373,7.229003473725737e-06,-7.229003473725737e-06,1.7945274664253588,high_vol__flat,0.9375,True,ensemble
2022-08-01,short_vol,0.052096693009,0.04602689181278576,-0.006069801196214239,0.006069801196214239,1.4317202447393111,high_vol__flat,0.9375,True,ensemble
2022-08-02,short_vol,0.057284592964,0.04569682340766829,-0.011587769556331708,0.011587769556331708,1.117888411208311,high_vol__flat,0.9375,True,ensemble
2022-08-03,short_vol,0.048305885796,0.04585069801300439,-0.0024551877829956104,0.0024551877829956104,1.5278918573068814,high_vol__flat,0.9375,True,ensemble
2022-08-04,short_vol,0.046012824036,0.045497906506075395,-0.0005149175299246078,0.0005149175299246078,1.6194656312246176,high_vol__flat,0.9375,True,ensemble
2022-08-05,short_vol,0.044854580521000005,0.04530892651700803,0.0004543459960080279,-0.0004543459960080279,1.6415072957254426,high_vol__flat,0.9375,True,ensemble
2022-08-08,short_vol,0.045323855236,0.04519664866643759,-0.0001272065695624089,0.0001272065695624089,1.5797341471484276,high_vol__flat,0.9375,True,ensemble
2022-08-09,short_vol,0.047489998084,0.045055171132426394,-0.0024348269515736057,0.0024348269515736057,1.4237839870247644,high_vol__flat,0.9375,True,ensemble
2022-08-10,short_vol,0.03896439123599999,0.04539322741042394,0.006428836174423948,-0.006428836174423948,1.8391958844220226,high_vol__flat,0.9375,True,ensemble
2022-08-11,short_vol,0.040801576036,0.045187560524515405,0.004385984488515404,-0.004385984488515404,1.652679989092352,high_vol__flat,0.9375,True,ensemble
2022-08-12,short_vol,0.038163576025,0.04534828715238494,0.007184711127384939,-0.007184711127384939,1.7248850461887373,high_vol__flat,0.9375,True,ensemble
2022-08-15,short_vol,0.03976913408399999,0.045638786668358786,0.0058696525843587935,-0.0058696525843587935,1.6067227460782496,high_vol__flat,0.9375,True,ensemble
2022-08-16,short_vol,0.038704660225,0.04577629160210451,0.007071631377104509,-0.007071631377104509,1.6092852448477255,high_vol__flat,0.9375,True,ensemble
2022-08-17,short_vol,0.039523030416000006,0.045125476725407926,0.00560244630940792,-0.00560244630940792,1.4798278107080505,normal_vol__flat,0.75,True,ensemble
2022-08-18,short_vol,0.038235891599999995,0.04521360426813337,0.006977712668133372,-0.006977712668133372,1.4950066597712806,normal_vol__flat,0.75,True,ensemble
2022-08-19,short_vol,0.04246979072399999,0.04529312719186112,0.0028233364678611275,-0.0028233364678611275,1.2378789866763602,normal_vol__flat,0.75,True,ensemble
2022-08-22,flat,0.056759250564000004,0.04545923524253699,-0.011300015321463013,0.011300015321463013,0.469640835351528,high_vol__flat,0.9375,True,ensemble
2022-08-23,flat,0.058247891716000005,0.04530036791227995,-0.012947523803720058,0.012947523803720058,0.3619249581941741,high_vol__flat,0.9375,True,ensemble
2022-08-24,flat,0.05197579232399999,0.04526762516285278,-0.006708167161147215,0.006708167161147215,0.676238946255959,high_vol__flat,0.9375,True,ensemble
2022-08-25,short_vol,0.047304075024999996,0.045500189088881385,-0.0018038859361186113,0.0018038859361186113,0.9097620136022934,normal_vol__flat,0.75,True,ensemble
2022-08-26,flat,0.06545154722499999,0.04644089243843668,-0.01901065478656331,0.01901065478656331,-0.01509036294344562,high_vol__flat,0.9375,True,ensemble
2022-08-29,flat,0.068544999721,0.04676289533488857,-0.021782104386111438,0.021782104386111438,-0.16392990149124498,high_vol__flat,0.9375,True,ensemble
2022-08-30,flat,0.068783454756,0.046719564923377865,-0.02206388983262214,0.02206388983262214,-0.17943138800181205,high_vol__flat,0.9375,True,ensemble
2022-08-31,flat,0.06699866328099999,0.046649512185002524,-0.020349151095997463,0.020349151095997463,-0.09106607903898878,high_vol__flat,0.9375,True,ensemble
2022-09-01,flat,0.06549760562500001,0.04644384285398571,-0.019053762771014303,0.019053762771014303,-0.02155309849720723,high_vol__flat,0.9375,True,ensemble
2022-09-02,flat,0.06496738276899999,0.04645546445213416,-0.018511918316865834,0.018511918316865834,0.007199005012228119,high_vol__flat,0.9375,True,ensemble
2022-09-06,flat,0.07230828560399999,0.04636585202238107,-0.02594243358161892,0.02594243358161892,-0.39330319022772087,high_vol__flat,0.9375,True,ensemble
2022-09-07,flat,0.060632660169000006,0.046636284288054414,-0.013996375880945593,0.013996375880945593,0.2276030646365054,high_vol__flat,0.9375,True,ensemble
2022-09-08,flat,0.055870304161,0.04669226000064365,-0.00917804416035635,0.00917804416035635,0.465740695701788,high_vol__flat,0.9375,True,ensemble
2022-09-09,flat,0.051815872161,0.0465449148947782,-0.005270957266221794,0.005270957266221794,0.6795464151705639,high_vol__flat,0.9375,True,ensemble
2022-09-12,flat,0.056967665041,0.046855338302184045,-0.010112326738815958,0.010112326738815958,0.3515430033309055,high_vol__flat,0.9375,True,ensemble
2022-09-13,flat,0.074410565089,0.049153166299615914,-0.025257398789384086,0.025257398789384086,-0.7154567268737053,high_vol__flat,0.9375,True,ensemble
2022-09-14,flat,0.06826828352400001,0.04868137579401915,-0.01958690772998086,0.01958690772998086,-0.3836833355347821,high_vol__flat,0.9375,True,ensemble
2022-09-15,flat,0.069062263209,0.049339232257184035,-0.019723030951815962,0.019723030951815962,-0.4487860365617372,high_vol__flat,0.9375,True,ensemble
2022-09-16,flat,0.06897976959999999,0.04973238383655132,-0.01924738576344867,0.01924738576344867,-0.45292612404936755,high_vol__flat,0.9375,True,ensemble
