date,equity,cash,stock_shares,stock_value,option_value,open_positions,unrealized_pnl,realized_pnl,hedge_pnl,cumulative_commissions,cumulative_slippage,drawdown,equity_peak
2023-02-28,970792.2028339995,980538.7678339996,-79,-31304.54,21557.975,2,-145.93749999999818,-25412.390000000043,27804.61016700002,2035.7999999999995,4069.9610829999706,-0.029207797166000415,1000000.0
2023-03-01,970912.2828339996,980538.7678339996,-79,-31184.46,21557.975,2,-145.93749999999818,-25412.390000000043,27804.61016700002,2035.7999999999995,4069.9610829999706,-0.02908771716600045,1000000.0
2023-03-02,970517.5299359995,970517.5299359995,0,0.0,0.0,0,0.0,-25704.265000000043,-3625.522531999981,2048.7999999999993,4095.260031999971,-0.02948247006400051,1000000.0
2023-03-03,970517.5299359995,970517.5299359995,0,0.0,0.0,0,0.0,-25704.265000000043,-3625.522531999981,2048.7999999999993,4095.260031999971,-0.02948247006400051,1000000.0
2023-03-06,970080.6423239997,952499.0623239996,98,39638.060000000005,-22056.48,1,-428.9599999999991,-25704.265000000043,-43267.54633799998,2090.399999999999,4163.7838379999685,-0.02991935767600029,1000000.0
2023-03-07,969036.2762319996,969036.2762319996,0,0.0,0.0,0,0.0,-26562.18500000004,-4240.989383999979,2131.999999999999,4232.246883999969,-0.030963723768000384,1000000.0
2023-03-08,969036.2762319996,969036.2762319996,0,0.0,0.0,0,0.0,-26562.18500000004,-4240.989383999979,2131.999999999999,4232.246883999969,-0.030963723768000384,1000000.0
2023-03-09,969036.2762319996,969036.2762319996,0,0.0,0.0,0,0.0,-26562.18500000004,-4240.989383999979,2131.999999999999,4232.246883999969,-0.030963723768000384,1000000.0
2023-03-10,969036.2762319996,969036.2762319996,0,0.0,0.0,0,0.0,-26562.18500000004,-4240.989383999979,2131.999999999999,4232.246883999969,-0.030963723768000384,1000000.0
2023-03-13,968949.6012319996,956319.8512319996,0,0.0,12629.750000000002,1,-86.67499999999745,-26562.18500000004,-4240.989383999979,2138.499999999999,4245.609383999969,-0.03105039876800042,1000000.0
2023-03-14,968949.6012319996,956319.8512319996,0,0.0,12629.750000000002,1,-86.67499999999745,-26562.18500000004,-4240.989383999979,2138.499999999999,4245.609383999969,-0.03105039876800042,1000000.0
2023-03-15,968949.6012319996,956319.8512319996,0,0.0,12629.750000000002,1,-86.67499999999745,-26562.18500000004,-4240.989383999979,2138.499999999999,4245.609383999969,-0.03105039876800042,1000000.0
2023-03-16,968949.6012319996,956319.8512319996,0,0.0,12629.750000000002,1,-86.67499999999745,-26562.18500000004,-4240.989383999979,2138.499999999999,4245.609383999969,-0.03105039876800042,1000000.0
2023-03-17,968949.6012319996,956319.8512319996,0,0.0,12629.750000000002,1,-86.67499999999745,-26562.18500000004,-4240.989383999979,2138.499999999999,4245.609383999969,-0.03105039876800042,1000000.0
2023-03-20,968863.6426399995,975611.2276399995,-79,-31105.46,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.031136357360000533,1000000.0
2023-03-21,968455.2126399995,975611.2276399995,-79,-31513.890000000003,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.03154478736000055,1000000.0
2023-03-22,968992.4126399995,975611.2276399995,-79,-30976.690000000002,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.03100758736000042,1000000.0
2023-03-23,968908.6726399994,975611.2276399995,-79,-31060.43,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.03109132736000053,1000000.0
2023-03-24,968704.8526399995,975611.2276399995,-79,-31264.25,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.0312951473600005,1000000.0
2023-03-27,968646.3926399995,975611.2276399995,-79,-31322.71,24357.875,2,-166.41249999999854,-26562.18500000004,26861.36007000002,2144.999999999999,4260.92617999997,-0.03135360736000048,1000000.0
2023-03-28,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-03-29,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-03-30,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-03-31,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-03,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-04,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-05,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-06,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-10,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-11,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-12,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-13,968544.0396599994,968544.0396599994,0,0.0,0.0,0,0.0,-26895.01000000004,-4394.165169999982,2157.999999999999,4289.62016999997,-0.03145596034000053,1000000.0
2023-04-14,968383.5827919994,948494.9627919995,79,32584.34,-12695.72,1,-153.9399999999987,-26895.01000000004,-36981.76360399998,2178.7999999999993,4315.06860399997,-0.03161641720800057,1000000.0
2023-04-17,968500.5027919995,948494.9627919995,79,32701.26,-12695.72,1,-153.9399999999987,-26895.01000000004,-36981.76360399998,2178.7999999999993,4315.06860399997,-0.03149949720800049,1000000.0
2023-04-18,968521.8327919994,948494.9627919995,79,32722.59,-12695.72,1,-153.9399999999987,-26895.01000000004,-36981.76360399998,2178.7999999999993,4315.06860399997,-0.03147816720800056,1000000.0
2023-04-19,968247.6304879994,936036.8904879994,147,60878.579999999994,-28667.84,2,-416.97999999999956,-26895.01000000004,-65146.099755999974,2209.999999999999,4356.524755999968,-0.031752369512000556,1000000.0
2023-04-20,967915.4104879994,936036.8904879994,147,60546.36,-28667.84,2,-416.97999999999956,-26895.01000000004,-65146.099755999974,2209.999999999999,4356.524755999968,-0.03208458951200055,1000000.0
2023-04-21,967962.4504879995,936036.8904879994,147,60593.4,-28667.84,2,-416.97999999999956,-26895.01000000004,-65146.099755999974,2209.999999999999,4356.524755999968,-0.03203754951200055,1000000.0
2023-04-24,968025.6604879994,936036.8904879994,147,60656.61,-28667.84,2,-416.97999999999956,-26895.01000000004,-65146.099755999974,2209.999999999999,4356.524755999968,-0.03197433951200057,1000000.0
2023-04-25,967062.8104879995,936036.8904879994,147,59693.759999999995,-28667.84,2,-416.97999999999956,-26895.01000000004,-65146.099755999974,2209.999999999999,4356.524755999968,-0.03293718951200053,1000000.0
2023-04-26,966381.1023039994,966381.1023039994,0,0.0,0.0,0,0.0,-27728.970000000038,-5711.123847999974,2261.999999999999,4423.298847999967,-0.03361889769600068,1000000.0
2023-04-27,966243.5409559994,950985.4959559994,64,26394.24,-11136.195,1,-132.28250000000116,-27728.970000000038,-32108.003271999976,2280.199999999999,4444.952021999968,-0.0337564590440006,1000000.0
2023-04-28,966468.8209559994,950985.4959559994,64,26619.52,-11136.195,1,-132.28250000000116,-27728.970000000038,-32108.003271999976,2280.199999999999,4444.952021999968,-0.0335311790440006,1000000.0
2023-05-01,966441.9409559994,950985.4959559994,64,26592.64,-11136.195,1,-132.28250000000116,-27728.970000000038,-32108.003271999976,2280.199999999999,4444.952021999968,-0.033558059044000554,1000000.0
2023-05-02,966143.0609559994,950985.4959559994,64,26293.76,-11136.195,1,-132.28250000000116,-27728.970000000038,-32108.003271999976,2280.199999999999,4444.952021999968,-0.033856939044000556,1000000.0
2023-05-03,965962.5809559994,950985.4959559994,64,26113.28,-11136.195,1,-132.28250000000116,-27728.970000000038,-32108.003271999976,2280.199999999999,4444.952021999968,-0.034037419044000594,1000000.0
2023-05-04,965640.1527919993,965640.1527919993,0,0.0,0.0,0,0.0,-27993.53500000004,-6182.276103999975,2298.3999999999987,4466.558603999966,-0.03435984720800067,1000000.0
2023-05-05,965640.1527919993,965640.1527919993,0,0.0,0.0,0,0.0,-27993.53500000004,-6182.276103999975,2298.3999999999987,4466.558603999966,-0.03435984720800067,1000000.0
2023-05-08,965444.8835719994,920967.1085719994,140,57783.6,-13305.824999999999,1,-183.71249999999782,-27993.53500000004,-63971.65446399998,2321.799999999999,4499.055713999965,-0.034555116428000576,1000000.0
2023-05-09,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-10,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-11,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-12,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-15,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-16,964996.2650319994,964996.2650319994,0,0.0,0.0,0,0.0,-28360.960000000036,-6447.207483999977,2345.199999999999,4531.527483999963,-0.03500373496800058,1000000.0
2023-05-17,964690.5201739995,951916.5751739994,73,30311.79,-17537.845,1,-299.682499999999,-28360.960000000036,-36762.028662999975,2378.999999999999,4578.872412999962,-0.03530947982600052,1000000.0
2023-05-18,964982.5201739995,951916.5751739994,73,30603.79,-17537.845,1,-299.682499999999,-28360.960000000036,-36762.028662999975,2378.999999999999,4578.872412999962,-0.035017479826000564,1000000.0
2023-05-19,964632.1958219995,964632.1958219995,0,0.0,0.0,0,0.0,-28960.325000000037,-6205.824588999974,2412.7999999999993,4626.24208899996,-0.03536780417800056,1000000.0
2023-05-22,964632.1958219995,964632.1958219995,0,0.0,0.0,0,0.0,-28960.325000000037,-6205.824588999974,2412.7999999999993,4626.24208899996,-0.03536780417800056,1000000.0
2023-05-23,964632.1958219995,964632.1958219995,0,0.0,0.0,0,0.0,-28960.325000000037,-6205.824588999974,2412.7999999999993,4626.24208899996,-0.03536780417800056,1000000.0
2023-05-24,964577.4658219995,956430.2858219994,0,0.0,8147.18,1,-54.72999999999956,-28960.325000000037,-6205.824588999974,2417.999999999999,4634.49708899996,-0.035422534178000564,1000000.0
2023-05-25,964577.4658219995,956430.2858219994,0,0.0,8147.18,1,-54.72999999999956,-28960.325000000037,-6205.824588999974,2417.999999999999,4634.49708899996,-0.035422534178000564,1000000.0
2023-05-26,964522.7358219994,964522.7358219994,0,0.0,0.0,0,0.0,-29069.785000000036,-6205.824588999974,2423.199999999999,4642.7520889999605,-0.03547726417800068,1000000.0
2023-05-30,964522.7358219994,964522.7358219994,0,0.0,0.0,0,0.0,-29069.785000000036,-6205.824588999974,2423.199999999999,4642.7520889999605,-0.03547726417800068,1000000.0
2023-05-31,964522.7358219994,964522.7358219994,0,0.0,0.0,0,0.0,-29069.785000000036,-6205.824588999974,2423.199999999999,4642.7520889999605,-0.03547726417800068,1000000.0
2023-06-01,964522.7358219994,964522.7358219994,0,0.0,0.0,0,0.0,-29069.785000000036,-6205.824588999974,2423.199999999999,4642.7520889999605,-0.03547726417800068,1000000.0
2023-06-02,964429.4113659994,947998.6213659993,59,25247.280000000002,-8816.49,1,-88.27499999999964,-29069.785000000036,-31455.629316999977,2438.799999999999,4657.389316999962,-0.035570588634000644,1000000.0
2023-06-05,964381.0313659994,947998.6213659993,59,25198.9,-8816.49,1,-88.27499999999964,-29069.785000000036,-31455.629316999977,2438.799999999999,4657.389316999962,-0.0356189686340006,1000000.0
2023-06-06,964435.9013659994,947998.6213659993,59,25253.769999999997,-8816.49,1,-88.27499999999964,-29069.785000000036,-31455.629316999977,2438.799999999999,4657.389316999962,-0.035564098634000674,1000000.0
2023-06-07,964190.3838659993,959064.0088659993,59,25166.45,-20040.074999999997,2,-246.47249999999622,-29069.785000000036,-31455.629316999977,2462.199999999999,4679.855566999962,-0.03580961613400069,1000000.0
2023-06-08,964342.6038659994,959064.0088659993,59,25318.67,-20040.074999999997,2,-246.47249999999622,-29069.785000000036,-31455.629316999977,2462.199999999999,4679.855566999962,-0.03565739613400065,1000000.0
2023-06-09,964388.0338659993,959064.0088659993,59,25364.1,-20040.074999999997,2,-246.47249999999622,-29069.785000000036,-31455.629316999977,2462.199999999999,4679.855566999962,-0.03561196613400064,1000000.0
2023-06-12,964482.7118059993,901298.3718059993,215,93267.0,-30082.659999999996,3,-368.35999999999876,-29069.785000000036,-99135.19659699997,2480.3999999999987,4703.904096999964,-0.035517288194000685,1000000.0
2023-06-13,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-14,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-15,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-16,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-20,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-21,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-22,964710.4754259993,964710.4754259993,0,0.0,0.0,0,0.0,-29806.505000000034,-5262.684786999962,2537.5999999999985,4765.152286999959,-0.0352895245740007,1000000.0
2023-06-23,964603.4979259992,973760.5129259992,0,0.0,-9157.015,1,-106.97749999999905,-29806.505000000034,-5262.684786999962,2555.7999999999984,4779.948536999959,-0.0353965020740008,1000000.0
2023-06-26,964603.4979259992,973760.5129259992,0,0.0,-9157.015,1,-106.97749999999905,-29806.505000000034,-5262.684786999962,2555.7999999999984,4779.948536999959,-0.0353965020740008,1000000.0
2023-06-27,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-06-28,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-06-29,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-06-30,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-07-03,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-07-05,964496.5204259992,964496.5204259992,0,0.0,0.0,0,0.0,-30020.460000000032,-5262.684786999962,2573.999999999998,4794.74478699996,-0.035503479574000796,1000000.0
2023-07-06,964449.0804259992,957732.8004259992,0,0.0,6716.280000000001,1,-47.44000000000051,-30020.460000000032,-5262.684786999962,2579.199999999998,4801.78478699996,-0.035550919574000805,1000000.0
2023-07-07,964449.0804259992,957732.8004259992,0,0.0,6716.280000000001,1,-47.44000000000051,-30020.460000000032,-5262.684786999962,2579.199999999998,4801.78478699996,-0.035550919574000805,1000000.0
2023-07-10,964449.0804259992,957732.8004259992,0,0.0,6716.280000000001,1,-47.44000000000051,-30020.460000000032,-5262.684786999962,2579.199999999998,4801.78478699996,-0.035550919574000805,1000000.0
2023-07-11,964394.3331299992,990077.4531299992,-88,-38936.479999999996,13253.36,2,-94.39999999999964,-30020.460000000032,33669.90156500004,2584.399999999998,4812.638434999959,-0.035605666870000774,1000000.0
2023-07-12,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-13,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-14,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-17,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-18,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-19,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-20,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-21,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-24,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-25,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-26,963978.8031779992,963978.8031779992,0,0.0,0.0,0,0.0,-30209.26000000003,-5583.78341099996,2594.7999999999975,4830.563410999959,-0.03602119682200078,1000000.0
2023-07-27,963927.2872819991,980960.1472819991,-52,-23529.48,6496.62,1,-46.8100000000004,-30209.26000000003,17943.34364100004,2599.9999999999973,4839.85135899996,-0.03607271271800083,1000000.0
2023-07-28,963645.3653139991,963645.3653139991,0,0.0,0.0,0,0.0,-30302.880000000034,-5818.872342999959,2605.199999999997,4849.162342999959,-0.036354634686000864,1000000.0
2023-07-31,963645.3653139991,963645.3653139991,0,0.0,0.0,0,0.0,-30302.880000000034,-5818.872342999959,2605.199999999997,4849.162342999959,-0.036354634686000864,1000000.0
2023-08-01,963594.6753299991,981904.7953299991,-54,-24649.920000000002,6339.799999999999,1,-45.76000000000022,-30302.880000000034,18828.58266500004,2610.399999999997,4858.387334999958,-0.036405324670000905,1000000.0
2023-08-02,963937.5753299991,981904.7953299991,-54,-24307.02,6339.799999999999,1,-45.76000000000022,-30302.880000000034,18828.58266500004,2610.399999999997,4858.387334999958,-0.03606242467000087,1000000.0
2023-08-03,964007.2353299991,981904.7953299991,-54,-24237.359999999997,6339.799999999999,1,-45.76000000000022,-30302.880000000034,18828.58266500004,2610.399999999997,4858.387334999958,-0.0359927646700009,1000000.0
2023-08-04,964116.8553299991,981904.7953299991,-54,-24127.74,6339.799999999999,1,-45.76000000000022,-30302.880000000034,18828.58266500004,2610.399999999997,4858.387334999958,-0.035883144670000866,1000000.0
2023-08-07,963857.135329999,974821.395329999,-54,-24338.34,13374.079999999998,2,-94.88000000000011,-30302.880000000034,18828.58266500004,2615.5999999999967,4865.707334999957,-0.03614286467000094,1000000.0
2023-08-08,963962.975329999,974821.395329999,-54,-24232.5,13374.079999999998,2,-94.88000000000011,-30302.880000000034,18828.58266500004,2615.5999999999967,4865.707334999957,-0.03603702467000103,1000000.0
2023-08-09,964124.975329999,974821.395329999,-54,-24070.5,13374.079999999998,2,-94.88000000000011,-30302.880000000034,18828.58266500004,2615.5999999999967,4865.707334999957,-0.03587502467000103,1000000.0
2023-08-10,964116.335329999,974821.395329999,-54,-24079.140000000003,13374.079999999998,2,-94.88000000000011,-30302.880000000034,18828.58266500004,2615.5999999999967,4865.707334999957,-0.035883664670001036,1000000.0
2023-08-11,964130.375329999,974821.395329999,-54,-24065.1,13374.079999999998,2,-94.88000000000011,-30302.880000000034,18828.58266500004,2615.5999999999967,4865.707334999957,-0.03586962467000099,1000000.0
2023-08-14,963944.637081999,1005815.1170819991,-138,-61839.18,19968.7,3,-140.2499999999991,-30302.880000000034,56466.05854100005,2620.7999999999965,4876.1664589999555,-0.036055362918001044,1000000.0
2023-08-15,964664.9970819991,1005815.1170819991,-138,-61118.82,19968.7,3,-140.2499999999991,-30302.880000000034,56466.05854100005,2620.7999999999965,4876.1664589999555,-0.03533500291800096,1000000.0
2023-08-16,965062.9889699991,988363.8489699991,-84,-36929.76,13628.900000000001,2,-94.48999999999887,-30394.400000000034,32723.124485000048,2625.9999999999964,4885.300514999956,-0.03493701103000091,1000000.0
2023-08-17,965344.3889699992,988363.8489699991,-84,-36648.36,13628.900000000001,2,-94.48999999999887,-30394.400000000034,32723.124485000048,2625.9999999999964,4885.300514999956,-0.03465561103000081,1000000.0
2023-08-18,965326.7489699991,988363.8489699991,-84,-36666.0,13628.900000000001,2,-94.48999999999887,-30394.400000000034,32723.124485000048,2625.9999999999964,4885.300514999956,-0.03467325103000085,1000000.0
2023-08-21,965036.0089699992,980841.3489699991,-84,-36904.56,21099.22,3,-146.66999999999734,-30394.400000000034,32723.124485000048,2631.199999999996,4893.130514999956,-0.03496399103000081,1000000.0
2023-08-22,965086.8489699992,987826.5089699992,-84,-36804.6,14064.940000000002,2,-97.54999999999745,-30492.640000000036,32723.124485000048,2636.399999999996,4900.450514999956,-0.03491315103000081,1000000.0
2023-08-23,964676.9289699991,987826.5089699992,-84,-37214.52,14064.940000000002,2,-97.54999999999745,-30492.640000000036,32723.124485000048,2636.399999999996,4900.450514999956,-0.035323071030000874,1000000.0
2023-08-24,965192.6889699991,987826.5089699992,-84,-36698.76,14064.940000000002,2,-97.54999999999745,-30492.640000000036,32723.124485000048,2636.399999999996,4900.450514999956,-0.0348073110300009,1000000.0
2023-08-25,964933.9689699991,987826.5089699992,-84,-36957.48,14064.940000000002,2,-97.54999999999745,-30492.640000000036,32723.124485000048,2636.399999999996,4900.450514999956,-0.03506603103000083,1000000.0
2023-08-28,964653.3689699991,981167.3889699992,-84,-37191.84,20677.82,3,-143.78999999999724,-30492.640000000036,32723.124485000048,2641.599999999996,4907.290514999956,-0.03534663103000091,1000000.0
2023-08-29,964070.398969999,987716.6389699992,-84,-37729.44,14083.2,2,-98.41999999999825,-30583.380000000034,32723.124485000048,2646.7999999999956,4913.985514999956,-0.03592960103000098,1000000.0
2023-08-30,963914.9989699991,987716.6389699992,-84,-37884.84,14083.2,2,-98.41999999999825,-30583.380000000034,32723.124485000048,2646.7999999999956,4913.985514999956,-0.036085001030000896,1000000.0
2023-08-31,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-01,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-05,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-06,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-07,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-08,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-11,963864.4530899992,963864.4530899992,0,0.0,0.0,0,0.0,-30780.220000000034,-5110.058454999951,2657.1999999999953,4932.438454999954,-0.03613554691000087,1000000.0
2023-09-12,963771.2320119991,945558.7620119991,61,27205.39,-8992.92,1,-87.78000000000065,-30780.220000000034,-32318.168993999952,2672.799999999995,4947.188993999954,-0.0362287679880009,1000000.0
2023-09-13,963802.9520119991,945558.7620119991,61,27237.11,-8992.92,1,-87.78000000000065,-30780.220000000034,-32318.168993999952,2672.799999999995,4947.188993999954,-0.03619704798800094,1000000.0
2023-09-14,963944.5276199993,963944.5276199993,0,0.0,0.0,0,0.0,-30955.780000000035,-4848.95618999995,2688.399999999995,4961.966189999952,-0.03605547238000073,1000000.0
2023-09-15,963944.5276199993,963944.5276199993,0,0.0,0.0,0,0.0,-30955.780000000035,-4848.95618999995,2688.399999999995,4961.966189999952,-0.03605547238000073,1000000.0
2023-09-18,963944.5276199993,963944.5276199993,0,0.0,0.0,0,0.0,-30955.780000000035,-4848.95618999995,2688.399999999995,4961.966189999952,-0.03605547238000073,1000000.0
2023-09-19,963944.5276199993,963944.5276199993,0,0.0,0.0,0,0.0,-30955.780000000035,-4848.95618999995,2688.399999999995,4961.966189999952,-0.03605547238000073,1000000.0
2023-09-20,963897.8676199993,957326.0676199993,0,0.0,6571.8,1,-46.659999999999854,-30955.780000000035,-4848.95618999995,2693.599999999995,4968.876189999952,-0.03610213238000071,1000000.0
2023-09-21,963897.8676199993,957326.0676199993,0,0.0,6571.8,1,-46.659999999999854,-30955.780000000035,-4848.95618999995,2693.599999999995,4968.876189999952,-0.03610213238000071,1000000.0
2023-09-22,963897.8676199993,957326.0676199993,0,0.0,6571.8,1,-46.659999999999854,-30955.780000000035,-4848.95618999995,2693.599999999995,4968.876189999952,-0.03610213238000071,1000000.0
2023-09-25,963840.6690479992,985464.5490479992,-82,-35442.86,13818.98,2,-96.76999999999953,-30955.780000000035,30590.359524000054,2698.7999999999947,4979.905475999953,-0.03615933095200086,1000000.0
2023-09-26,964361.3690479991,985464.5490479992,-82,-34922.159999999996,13818.98,2,-96.76999999999953,-30955.780000000035,30590.359524000054,2698.7999999999947,4979.905475999953,-0.035638630952000816,1000000.0
2023-09-27,964347.4290479992,985464.5490479992,-82,-34936.1,13818.98,2,-96.76999999999953,-30955.780000000035,30590.359524000054,2698.7999999999947,4979.905475999953,-0.035652570952000806,1000000.0
